asset_id,asset_number,asset_type,asset_description,make,model,year,vin,address,city,state,estimated_value,condition,last_inspection_date
AST66310690,AN97150111,Equipment,Insured asset,N/A,Sedan,1995,VIN82091551,293 Pine St,Austin,FL,23939.18,Poor,2021-01-28
AST01917120,AN96773107,Vehicle,Insured asset,N/A,ModelX,2004,VIN23735385,617 Pine St,Boston,IL,205699.24,Excellent,2019-05-13
AST89590964,AN05406907,Property,Insured asset,Honda,Sedan,2004,VIN04341949,210 Pine St,Boston,CA,122298.29,Fair,2021-04-12
AST21420676,AN27800701,Property,Insured asset,Ford,ModelX,2003,VIN78028581,591 Pine St,Seattle,IL,92146.38,Poor,2023-07-28
AST87102506,AN39499838,Equipment,Insured asset,Ford,Truck,2024,VIN56050543,631 Pine St,Miami,CA,86332.59,Fair,2023-09-09
AST16685724,AN29626541,Equipment,Insured asset,N/A,Truck,2013,VIN18856373,759 Pine St,Chicago,NY,207172.46,Fair,2024-05-09
AST56338686,AN01414374,Equipment,Insured asset,N/A,ModelY,2013,VIN49555155,512 Pine St,Austin,CA,78218.47,Excellent,2018-08-17
AST42993049,AN26489671,Vehicle,Insured asset,Honda,Sedan,2015,VIN69363743,285 Pine St,Chicago,MA,72860.73,Good,2023-12-15
AST41010848,AN58362907,Equipment,Insured asset,Ford,ModelY,2009,VIN48516859,140 Pine St,Chicago,WA,105093.61,Good,2025-06-07
AST85392277,AN16950865,Vehicle,Insured asset,Toyota,Truck,2012,VIN79380580,420 Pine St,Chicago,IL,135730.2,Poor,2021-08-03
AST12690598,AN17929086,Vehicle,Insured asset,Toyota,Sedan,2012,VIN75356300,790 Pine St,Boston,TX,127568.24,Excellent,2018-05-31
AST65613892,AN01841134,Equipment,Insured asset,Ford,ModelX,2019,VIN12345865,969 Pine St,Seattle,NY,193320.82,Good,2019-05-09
AST79553049,AN90635522,Property,Insured asset,Toyota,Sedan,2023,VIN32193143,789 Pine St,San Jose,MA,174795.06,Fair,2025-12-01
AST26137405,AN12185962,Vehicle,Insured asset,Ford,Sedan,2001,VIN23748204,767 Pine St,Boston,TX,52175.22,Good,2018-06-23
AST06141329,AN76889203,Property,Insured asset,Honda,ModelY,1998,VIN50648814,357 Pine St,Dallas,CA,51388.06,Poor,2024-11-21
AST01032224,AN28131443,Equipment,Insured asset,Ford,Truck,2002,VIN31317102,357 Pine St,Chicago,CA,25526.54,Excellent,2025-09-05
AST15604332,AN67174950,Equipment,Insured asset,Ford,Sedan,2003,VIN99248930,615 Pine St,Boston,NY,116322.26,Excellent,2020-08-17
AST12403820,AN28080657,Equipment,Insured asset,N/A,Sedan,2023,VIN29576568,508 Pine St,Austin,MA,72930.62,Poor,2020-08-09
AST26011995,AN76894695,Equipment,Insured asset,N/A,Sedan,2024,VIN37996298,650 Pine St,San Jose,NY,86251.98,Poor,2019-01-04
AST98787311,AN50778936,Property,Insured asset,Honda,Truck,2016,VIN09620541,754 Pine St,Dallas,TX,203808.61,Fair,2023-10-03
AST33016167,AN36915656,Vehicle,Insured asset,Toyota,Truck,2020,VIN51601411,148 Pine St,San Jose,MA,70545.39,Fair,2024-01-10
AST71234827,AN77184370,Equipment,Insured asset,N/A,ModelY,1996,VIN70687120,341 Pine St,San Jose,CA,91688.3,Fair,2022-03-15
AST96563947,AN77082984,Vehicle,Insured asset,Toyota,Truck,2016,VIN19678505,692 Pine St,Boston,IL,16043.95,Fair,2018-05-29
AST34336006,AN93861639,Property,Insured asset,Toyota,ModelY,2021,VIN91885600,804 Pine St,San Jose,IL,230566.61,Excellent,2020-11-05
AST36016709,AN00555459,Vehicle,Insured asset,Ford,Truck,2004,VIN44012746,513 Pine St,Austin,MA,108909.67,Good,2023-01-02
AST30120285,AN02360506,Equipment,Insured asset,Honda,Truck,2003,VIN93194003,339 Pine St,Miami,IL,71422.74,Excellent,2018-11-24
AST47394694,AN42935773,Vehicle,Insured asset,N/A,Truck,2018,VIN14153143,745 Pine St,San Jose,IL,74252.38,Fair,2023-03-02
AST79098700,AN80392822,Equipment,Insured asset,N/A,Sedan,2002,VIN65208777,150 Pine St,Chicago,TX,14211.72,Fair,2023-04-17
AST33774694,AN34630759,Vehicle,Insured asset,Honda,ModelX,2004,VIN98814342,808 Pine St,San Jose,CA,111892.92,Poor,2018-12-28
AST74569656,AN46067176,Property,Insured asset,Honda,ModelY,2000,VIN02694961,840 Pine St,Miami,TX,103254.98,Fair,2025-06-04
AST21534912,AN38167547,Vehicle,Insured asset,Toyota,ModelY,2005,VIN10092514,388 Pine St,Miami,CA,165760.97,Excellent,2023-06-06
AST49269949,AN41949700,Equipment,Insured asset,Ford,ModelX,2019,VIN63685888,857 Pine St,Seattle,CA,74325.19,Fair,2025-03-20
AST18539829,AN93369433,Property,Insured asset,Toyota,ModelX,2025,VIN31394108,799 Pine St,San Jose,CA,29615.63,Fair,2020-05-16
AST26969167,AN17642472,Property,Insured asset,N/A,ModelX,2025,VIN91893436,619 Pine St,San Jose,MA,86335.94,Good,2024-08-13
AST18799952,AN41639823,Property,Insured asset,N/A,Truck,2021,VIN00567754,130 Pine St,Dallas,MA,17255.75,Poor,2022-04-22
AST75773833,AN14193499,Vehicle,Insured asset,Toyota,Sedan,1999,VIN22296161,787 Pine St,Seattle,FL,78047.97,Fair,2024-11-09
AST27038701,AN90707077,Equipment,Insured asset,Toyota,ModelY,1995,VIN97661472,254 Pine St,Austin,IL,204714.14,Fair,2023-05-08
AST29704627,AN57268161,Vehicle,Insured asset,Toyota,Truck,2015,VIN31978732,542 Pine St,Seattle,NY,78562.62,Poor,2024-05-29
AST71265825,AN94304435,Equipment,Insured asset,Ford,ModelX,2024,VIN40906009,749 Pine St,Seattle,NY,55917.45,Poor,2018-06-06
AST33394628,AN18487198,Vehicle,Insured asset,Ford,ModelX,2024,VIN05346591,905 Pine St,Chicago,TX,95503.11,Fair,2020-01-25
AST24638566,AN88255065,Property,Insured asset,Honda,ModelX,1999,VIN30628732,928 Pine St,Chicago,MA,185368.0,Good,2025-01-10
AST96840726,AN16648787,Vehicle,Insured asset,Toyota,Sedan,2010,VIN74383144,682 Pine St,Seattle,NY,218370.96,Poor,2019-11-18
AST11980644,AN51139873,Vehicle,Insured asset,Ford,Truck,2024,VIN64446421,349 Pine St,Seattle,NY,48086.11,Excellent,2024-03-12
AST97647638,AN07666470,Property,Insured asset,Ford,ModelX,2023,VIN28753546,793 Pine St,Seattle,CA,177160.97,Poor,2022-03-03
AST54625251,AN93900274,Vehicle,Insured asset,Honda,ModelX,2002,VIN54237422,594 Pine St,Chicago,WA,53667.99,Poor,2022-12-23
AST82254014,AN76088443,Property,Insured asset,Toyota,Truck,2015,VIN22100413,937 Pine St,Boston,TX,9222.96,Good,2019-07-13
AST07388698,AN36628509,Vehicle,Insured asset,N/A,ModelX,2005,VIN59619145,923 Pine St,Dallas,MA,173226.79,Good,2018-10-23
AST54144336,AN71054027,Vehicle,Insured asset,Ford,Sedan,2008,VIN76750253,306 Pine St,Boston,NY,164597.19,Poor,2018-10-09
AST78251499,AN06912505,Property,Insured asset,Ford,Sedan,1995,VIN36115285,516 Pine St,Boston,IL,162425.88,Fair,2021-04-14
AST97522044,AN37662301,Vehicle,Insured asset,Ford,Truck,2008,VIN94026686,547 Pine St,Austin,FL,243852.26,Excellent,2024-11-07
AST68251924,AN49703724,Equipment,Insured asset,Toyota,Sedan,1999,VIN54966172,175 Pine St,Seattle,CA,88535.38,Fair,2023-03-29
AST31138830,AN11100997,Property,Insured asset,Honda,ModelY,2004,VIN99776958,619 Pine St,Dallas,WA,176595.34,Excellent,2023-05-11
AST29410664,AN13838654,Vehicle,Insured asset,Toyota,ModelX,2010,VIN54074721,203 Pine St,Dallas,IL,36893.56,Fair,2019-01-31
AST58127760,AN04576090,Vehicle,Insured asset,Ford,ModelY,2008,VIN96173065,558 Pine St,Chicago,CA,169099.95,Excellent,2022-08-27
AST49541646,AN85929278,Equipment,Insured asset,Honda,ModelY,1998,VIN48440279,612 Pine St,Chicago,CA,212198.57,Poor,2022-05-18
AST70447550,AN67282950,Property,Insured asset,Ford,ModelX,2016,VIN95306780,685 Pine St,Austin,TX,216796.15,Fair,2025-08-24
AST07301318,AN45405266,Vehicle,Insured asset,Honda,Truck,2024,VIN33594593,325 Pine St,San Jose,FL,240397.08,Fair,2019-12-28
AST21838226,AN46568949,Vehicle,Insured asset,N/A,Sedan,1999,VIN90893379,700 Pine St,Boston,MA,225534.11,Poor,2023-03-28
AST54738881,AN46287315,Property,Insured asset,Ford,ModelX,1998,VIN93509227,747 Pine St,Austin,IL,88477.04,Excellent,2019-08-08
AST89933860,AN84953791,Vehicle,Insured asset,Honda,ModelX,2017,VIN63239941,614 Pine St,Boston,TX,235478.95,Good,2018-05-07
AST95352534,AN35633787,Property,Insured asset,Toyota,Truck,2022,VIN40316626,783 Pine St,Boston,FL,231867.28,Good,2021-01-22
AST13037254,AN62841793,Vehicle,Insured asset,N/A,Sedan,2022,VIN25896648,777 Pine St,Austin,WA,158036.84,Excellent,2023-06-11
AST83026836,AN61326695,Equipment,Insured asset,Toyota,Truck,2013,VIN83616075,968 Pine St,San Jose,CA,147218.54,Excellent,2025-01-31
AST13599912,AN25974966,Vehicle,Insured asset,Ford,ModelX,2017,VIN32150595,778 Pine St,Boston,WA,161692.93,Good,2022-04-28
AST11715869,AN24169371,Vehicle,Insured asset,Ford,ModelY,2012,VIN39333106,517 Pine St,Seattle,WA,51205.58,Fair,2025-10-26
AST34122955,AN72330699,Property,Insured asset,N/A,ModelX,2004,VIN21004211,971 Pine St,Chicago,FL,124721.68,Excellent,2022-06-01
AST87481672,AN97080202,Equipment,Insured asset,Toyota,ModelY,2018,VIN31771884,365 Pine St,Chicago,IL,120526.82,Good,2022-06-17
AST65209116,AN30858856,Vehicle,Insured asset,Ford,ModelY,2020,VIN05671182,193 Pine St,Austin,CA,83681.38,Excellent,2020-09-24
AST39588149,AN58920513,Equipment,Insured asset,Ford,ModelY,2000,VIN46364004,537 Pine St,Seattle,IL,202341.67,Excellent,2024-01-10
AST26656729,AN99088532,Property,Insured asset,Toyota,ModelY,2005,VIN04450361,150 Pine St,Austin,IL,57736.89,Excellent,2021-02-22
AST38335573,AN59767614,Vehicle,Insured asset,Toyota,ModelY,1997,VIN75904269,777 Pine St,Miami,MA,26839.61,Poor,2020-11-20
AST19113580,AN66507118,Vehicle,Insured asset,Honda,ModelY,2010,VIN64956245,848 Pine St,Miami,FL,210524.64,Fair,2023-07-23
AST53481371,AN33609317,Vehicle,Insured asset,N/A,Truck,2009,VIN21115682,902 Pine St,Miami,WA,64629.93,Excellent,2020-06-20
AST33941596,AN62143977,Equipment,Insured asset,Toyota,Sedan,2014,VIN64273208,894 Pine St,Chicago,FL,169685.92,Fair,2020-09-17
AST04256604,AN26621176,Equipment,Insured asset,N/A,Truck,2012,VIN66366235,468 Pine St,Austin,IL,209816.33,Excellent,2021-05-22
AST29241156,AN01758985,Equipment,Insured asset,Honda,ModelX,2022,VIN19349179,958 Pine St,Seattle,MA,235575.66,Poor,2020-12-23
AST32159250,AN64716466,Vehicle,Insured asset,Toyota,Truck,2017,VIN27419942,576 Pine St,San Jose,NY,58620.73,Excellent,2020-10-12
AST22797479,AN51191433,Vehicle,Insured asset,N/A,Truck,2010,VIN07821664,923 Pine St,Seattle,MA,248343.58,Poor,2018-04-07
AST84444698,AN92490711,Equipment,Insured asset,Ford,Truck,2007,VIN96703520,645 Pine St,Austin,CA,182557.65,Excellent,2024-12-21
AST29984624,AN99083686,Vehicle,Insured asset,N/A,ModelX,2000,VIN55614952,780 Pine St,Chicago,TX,234254.33,Poor,2019-05-11
AST00958807,AN41821217,Vehicle,Insured asset,Honda,Truck,2004,VIN21909379,542 Pine St,San Jose,CA,98208.68,Poor,2018-07-20
AST84324803,AN50789835,Vehicle,Insured asset,N/A,ModelY,2023,VIN23879385,759 Pine St,San Jose,MA,80188.31,Fair,2022-01-18
AST71296033,AN96991827,Property,Insured asset,Ford,ModelY,2003,VIN61467207,953 Pine St,Miami,IL,145032.71,Poor,2021-06-11
AST35085430,AN52544459,Vehicle,Insured asset,Ford,ModelY,2009,VIN23121397,568 Pine St,San Jose,TX,124693.15,Fair,2018-01-29
AST65441309,AN74117740,Property,Insured asset,Honda,Sedan,2004,VIN22938866,281 Pine St,Dallas,NY,84333.0,Fair,2024-02-20
AST27722697,AN09614457,Property,Insured asset,Honda,ModelX,2020,VIN16744162,366 Pine St,Seattle,CA,86250.11,Good,2018-05-18
AST61168176,AN10704831,Vehicle,Insured asset,N/A,ModelX,2006,VIN18303875,813 Pine St,Miami,CA,172865.81,Good,2019-09-23
AST78023151,AN86566971,Equipment,Insured asset,N/A,Sedan,2024,VIN15850233,590 Pine St,Austin,CA,158058.23,Excellent,2020-08-03
AST60926509,AN44260656,Vehicle,Insured asset,Toyota,Truck,1998,VIN93187283,907 Pine St,Dallas,CA,94571.48,Poor,2018-01-18
AST78818913,AN06857951,Vehicle,Insured asset,Honda,ModelX,2008,VIN82446631,271 Pine St,Boston,IL,144594.77,Good,2023-01-05
AST22072534,AN42462824,Equipment,Insured asset,Honda,Sedan,2006,VIN22836470,717 Pine St,Miami,WA,115780.98,Fair,2025-02-10
AST24421781,AN52899094,Vehicle,Insured asset,N/A,ModelX,2013,VIN30953987,238 Pine St,Seattle,NY,168101.77,Good,2020-08-26
AST55883476,AN17598072,Property,Insured asset,N/A,ModelX,2022,VIN37605219,175 Pine St,Dallas,MA,62639.23,Excellent,2018-06-26
AST62539314,AN98732799,Equipment,Insured asset,Toyota,ModelX,2001,VIN82311003,457 Pine St,San Jose,MA,81057.59,Poor,2022-11-05
AST52213875,AN79649546,Property,Insured asset,Toyota,ModelY,2017,VIN34395733,836 Pine St,Chicago,NY,92766.57,Good,2021-04-10
AST34487078,AN70363138,Vehicle,Insured asset,Ford,Truck,2010,VIN13548770,224 Pine St,Austin,WA,61230.1,Excellent,2018-03-19
AST53387831,AN57192760,Equipment,Insured asset,Honda,Sedan,2021,VIN25420717,338 Pine St,Austin,CA,63457.23,Poor,2019-05-08
AST41981277,AN13379581,Equipment,Insured asset,N/A,Sedan,1998,VIN13024565,202 Pine St,San Jose,CA,217130.07,Poor,2025-02-21
AST46104012,AN20395271,Vehicle,Insured asset,N/A,Truck,2012,VIN53877495,298 Pine St,Miami,FL,205082.72,Poor,2025-07-04
AST39063702,AN94367288,Equipment,Insured asset,Toyota,ModelY,2020,VIN84426289,540 Pine St,San Jose,MA,70126.9,Poor,2020-11-01
AST49382694,AN64379552,Vehicle,Insured asset,Toyota,ModelX,2013,VIN97576711,394 Pine St,Miami,MA,112842.49,Poor,2019-06-03
AST19349075,AN17817955,Equipment,Insured asset,Toyota,Truck,1995,VIN59534440,273 Pine St,Chicago,MA,170042.85,Fair,2025-10-26
AST54950964,AN43946024,Vehicle,Insured asset,Toyota,Truck,2004,VIN88358901,738 Pine St,Miami,WA,25360.05,Fair,2021-03-31
AST46545518,AN49541112,Vehicle,Insured asset,Toyota,Truck,2008,VIN46360358,198 Pine St,Dallas,FL,67911.94,Fair,2024-06-05
AST78750936,AN72512380,Equipment,Insured asset,Toyota,Sedan,2000,VIN58260436,497 Pine St,San Jose,WA,71890.78,Poor,2024-04-13
AST19842025,AN45262245,Property,Insured asset,Honda,ModelX,2025,VIN62372244,139 Pine St,Chicago,NY,139178.04,Good,2020-12-15
AST13516404,AN89485259,Property,Insured asset,N/A,ModelY,2017,VIN41970412,991 Pine St,Boston,NY,217443.52,Excellent,2018-02-03
AST19767923,AN21082961,Vehicle,Insured asset,Toyota,Sedan,1999,VIN78688174,780 Pine St,San Jose,CA,136958.85,Poor,2025-03-25
AST37414688,AN35252941,Vehicle,Insured asset,Honda,ModelY,2022,VIN11861859,598 Pine St,Austin,WA,64276.57,Poor,2019-08-14
AST29844162,AN36960539,Equipment,Insured asset,Toyota,Truck,2001,VIN15753879,900 Pine St,Miami,IL,48122.89,Excellent,2021-06-05
AST06637433,AN92143120,Vehicle,Insured asset,Toyota,ModelX,2013,VIN55643113,657 Pine St,Miami,NY,81995.22,Good,2020-01-11
AST87831370,AN55396320,Property,Insured asset,Ford,ModelY,1995,VIN56094374,378 Pine St,Seattle,TX,94873.11,Poor,2021-04-05
AST99229303,AN72370610,Equipment,Insured asset,Ford,Sedan,1999,VIN41732528,623 Pine St,Seattle,TX,248026.69,Good,2021-08-10
AST98127139,AN71696309,Equipment,Insured asset,Honda,Sedan,2024,VIN10968415,287 Pine St,San Jose,MA,209551.67,Good,2024-05-16
AST84253254,AN60979104,Equipment,Insured asset,Toyota,ModelX,2023,VIN03300122,104 Pine St,Dallas,CA,180007.89,Poor,2020-05-18
AST08011616,AN69307311,Vehicle,Insured asset,N/A,ModelY,1995,VIN72949867,290 Pine St,San Jose,TX,37469.5,Excellent,2020-12-12
AST58740402,AN49734018,Vehicle,Insured asset,Honda,ModelX,1999,VIN46444043,917 Pine St,Austin,TX,235804.6,Fair,2018-06-27
AST43499203,AN50117382,Equipment,Insured asset,N/A,Sedan,2019,VIN30397958,342 Pine St,Dallas,FL,206882.34,Excellent,2024-06-28
AST31891962,AN52112283,Equipment,Insured asset,N/A,ModelX,2019,VIN40991910,112 Pine St,Dallas,CA,44232.64,Good,2020-05-27
AST03100911,AN87614006,Vehicle,Insured asset,Honda,Truck,2021,VIN79174697,447 Pine St,Boston,FL,186024.62,Good,2022-10-29
AST48372054,AN73763083,Vehicle,Insured asset,Toyota,Sedan,2018,VIN11571444,938 Pine St,Dallas,IL,138431.94,Good,2020-02-24
AST08803293,AN33226480,Property,Insured asset,Ford,Sedan,2001,VIN35898335,104 Pine St,Seattle,TX,245607.9,Good,2021-10-08
AST54383017,AN39002800,Vehicle,Insured asset,Toyota,ModelX,2005,VIN04441250,541 Pine St,Austin,CA,129762.64,Fair,2025-02-09
AST63457742,AN06295672,Equipment,Insured asset,Honda,Sedan,2006,VIN09636573,668 Pine St,Austin,WA,67683.47,Excellent,2025-01-08
AST45313692,AN90852106,Equipment,Insured asset,Ford,Truck,2014,VIN90817171,674 Pine St,Boston,FL,202913.62,Fair,2023-01-12
AST27099118,AN20650124,Equipment,Insured asset,Honda,ModelX,2013,VIN25382886,391 Pine St,Boston,NY,173658.13,Good,2024-03-17
AST62077404,AN89362892,Vehicle,Insured asset,Honda,ModelX,2008,VIN42561467,367 Pine St,Boston,FL,38469.13,Excellent,2020-02-05
AST72514734,AN77530184,Equipment,Insured asset,N/A,Truck,1996,VIN31563830,687 Pine St,Dallas,FL,129400.58,Fair,2018-09-18
AST82266956,AN84603736,Equipment,Insured asset,Ford,ModelX,2017,VIN17060127,937 Pine St,San Jose,FL,223409.47,Excellent,2025-04-28
AST04397215,AN66015044,Property,Insured asset,Honda,Sedan,2003,VIN69695402,471 Pine St,Seattle,NY,44424.07,Fair,2018-03-19
AST43888573,AN89451177,Property,Insured asset,Toyota,ModelX,2019,VIN78736170,130 Pine St,Austin,WA,136887.46,Poor,2025-06-03
AST65926230,AN54133578,Property,Insured asset,N/A,ModelY,2000,VIN24464865,724 Pine St,Chicago,CA,179258.59,Fair,2023-03-18
AST87145377,AN28678449,Vehicle,Insured asset,Honda,Truck,1998,VIN78992627,303 Pine St,Dallas,IL,245355.68,Excellent,2021-11-16
AST42420795,AN72915925,Property,Insured asset,Honda,Sedan,1999,VIN31975786,718 Pine St,Austin,WA,201787.28,Excellent,2021-02-24
AST60793327,AN42320922,Equipment,Insured asset,Toyota,Sedan,2010,VIN43711833,515 Pine St,Seattle,MA,147643.74,Poor,2024-06-29
AST33349958,AN40888449,Equipment,Insured asset,Toyota,Sedan,2014,VIN93805036,703 Pine St,Seattle,IL,185576.29,Excellent,2021-12-13
AST41006166,AN85375574,Property,Insured asset,N/A,ModelY,2001,VIN46337795,324 Pine St,Boston,MA,102686.81,Excellent,2024-11-06
AST29632659,AN88072339,Vehicle,Insured asset,N/A,ModelY,2025,VIN87401584,557 Pine St,Seattle,IL,216909.76,Excellent,2023-10-06
AST75354750,AN88164031,Property,Insured asset,Honda,ModelY,1997,VIN54600935,690 Pine St,Seattle,TX,125099.15,Good,2024-02-12
AST94557308,AN53769563,Equipment,Insured asset,Honda,ModelX,2006,VIN58695826,217 Pine St,Chicago,WA,109443.77,Fair,2019-01-25
AST44245607,AN09958838,Equipment,Insured asset,Toyota,Truck,2000,VIN36585009,667 Pine St,Dallas,WA,128094.89,Good,2023-04-10
AST92294829,AN15445690,Property,Insured asset,Honda,Truck,2000,VIN75655852,562 Pine St,Dallas,NY,155026.72,Excellent,2023-08-18
AST05632682,AN55717699,Equipment,Insured asset,N/A,Sedan,2012,VIN67851377,868 Pine St,Dallas,CA,71155.42,Excellent,2018-12-20
AST84957638,AN27134406,Equipment,Insured asset,Honda,Sedan,1995,VIN71708948,603 Pine St,Dallas,IL,195758.03,Excellent,2022-05-26
AST23532433,AN33581464,Vehicle,Insured asset,Toyota,Truck,2005,VIN80848283,130 Pine St,San Jose,MA,72293.76,Fair,2022-01-13
AST81772146,AN81843259,Property,Insured asset,N/A,ModelX,2010,VIN51728142,308 Pine St,Chicago,CA,18480.89,Good,2024-02-26
AST67102284,AN72300403,Equipment,Insured asset,Ford,Truck,2024,VIN70715107,130 Pine St,Chicago,TX,98605.97,Good,2022-03-26
AST10123843,AN81910347,Equipment,Insured asset,Toyota,ModelY,2013,VIN20920479,975 Pine St,Dallas,MA,96454.88,Poor,2022-10-31
AST36258252,AN40522417,Property,Insured asset,Honda,Truck,2017,VIN45954515,772 Pine St,Austin,WA,36598.46,Poor,2021-08-09
AST24835137,AN05504221,Vehicle,Insured asset,N/A,Truck,2013,VIN18718138,392 Pine St,San Jose,TX,165704.12,Excellent,2019-06-08
AST94272469,AN67092751,Equipment,Insured asset,N/A,ModelY,2023,VIN58229120,230 Pine St,Boston,FL,216631.56,Poor,2021-10-05
AST46328567,AN16660859,Property,Insured asset,Honda,Sedan,2017,VIN43866094,474 Pine St,San Jose,FL,191145.91,Excellent,2024-12-20
AST58826619,AN05065476,Property,Insured asset,N/A,Truck,2002,VIN34158827,556 Pine St,Boston,WA,73859.74,Fair,2018-06-04
AST42555847,AN19415207,Property,Insured asset,Toyota,Sedan,1995,VIN85962121,804 Pine St,Seattle,NY,113917.6,Excellent,2018-11-30
AST76098540,AN63943438,Vehicle,Insured asset,Honda,ModelX,2024,VIN53642257,155 Pine St,Boston,CA,138206.14,Good,2019-08-28
AST67316137,AN08860947,Vehicle,Insured asset,Honda,Truck,2009,VIN97516609,572 Pine St,Dallas,IL,203783.04,Poor,2022-03-24
AST58102075,AN64880397,Property,Insured asset,N/A,ModelY,2019,VIN27858363,111 Pine St,Miami,MA,5770.17,Fair,2025-10-12
AST34305909,AN26984302,Vehicle,Insured asset,Ford,ModelX,2023,VIN47093180,791 Pine St,San Jose,MA,30571.83,Excellent,2024-01-02
AST15672501,AN55302720,Vehicle,Insured asset,Honda,Truck,1996,VIN55176667,691 Pine St,San Jose,FL,193438.1,Good,2020-08-25
AST28661532,AN13632000,Property,Insured asset,N/A,ModelY,2004,VIN56848395,886 Pine St,Dallas,FL,151766.05,Poor,2021-12-29
AST55731900,AN62307797,Property,Insured asset,N/A,ModelX,1999,VIN50340919,293 Pine St,Austin,IL,233568.8,Fair,2018-08-05
AST21005953,AN92974580,Vehicle,Insured asset,Honda,Sedan,1997,VIN63594113,222 Pine St,Dallas,MA,56914.69,Fair,2018-03-02
AST99978219,AN02340327,Equipment,Insured asset,Ford,Truck,2003,VIN23885250,488 Pine St,Miami,CA,160045.63,Poor,2022-09-27
AST64140026,AN48776052,Vehicle,Insured asset,Toyota,Truck,2005,VIN28914473,737 Pine St,San Jose,MA,94865.22,Poor,2025-05-03
AST20429197,AN77900707,Equipment,Insured asset,Honda,Sedan,2018,VIN85462855,602 Pine St,Miami,IL,190771.81,Fair,2020-12-07
AST97580829,AN00722032,Vehicle,Insured asset,N/A,ModelY,2015,VIN80155065,312 Pine St,San Jose,TX,14040.94,Poor,2022-11-23
AST93717770,AN85125832,Equipment,Insured asset,Toyota,ModelY,1997,VIN46302130,347 Pine St,Seattle,TX,175920.04,Good,2022-09-18
AST51857325,AN74146612,Property,Insured asset,Ford,ModelX,2016,VIN91445168,732 Pine St,San Jose,WA,78498.3,Poor,2025-05-30
AST55214765,AN40397488,Property,Insured asset,Honda,Truck,2005,VIN32337435,746 Pine St,Dallas,IL,175531.86,Good,2025-06-07
AST28218981,AN36319393,Property,Insured asset,Toyota,ModelY,1995,VIN82182108,494 Pine St,San Jose,IL,35615.69,Excellent,2021-06-17
