claim_event_id,event_number,claim_id,adjuster_id,event_type,description,status,created_at,completed_at,notes,cost_usd
EV08646630,E01054603,CLM80066296,ADJ77310501,Approval,Workflow step,Pending,2018-11-30,2024-09-19,Notes,3803.93
EV46934870,E37030573,CLM77394451,ADJ53606348,Approval,Workflow step,Closed,2024-10-20,2024-03-08,Notes,2852.32
EV05068312,E14680458,CLM75674177,ADJ04289174,Update,Workflow step,Active,2024-06-22,2023-01-29,Notes,1179.31
EV52724272,E64322481,CLM46462630,ADJ95155134,Update,Workflow step,Active,2020-07-16,2021-02-27,Notes,675.5
EV22788575,E34688261,CLM36557862,ADJ96029931,Approval,Workflow step,Active,2023-11-26,2018-10-16,Notes,3273.53
EV41367948,E73104157,CLM08348662,ADJ43386821,Approval,Workflow step,Active,2020-06-05,2019-12-26,Notes,4784.91
EV15407117,E84954365,CLM45257605,ADJ85571995,Inspection,Workflow step,Cancelled,2018-07-18,2020-06-06,Notes,4904.93
EV56274395,E69272048,CLM12753592,ADJ06330208,Inspection,Workflow step,Active,2018-03-09,2018-03-02,Notes,4484.75
EV07144928,E75238148,CLM30541653,ADJ99525297,Inspection,Workflow step,Cancelled,2021-07-01,2023-06-21,Notes,4007.47
EV61470069,E20333012,CLM47228825,ADJ21985050,Approval,Workflow step,Active,2019-01-03,2022-09-24,Notes,3159.96
EV62308733,E99449834,CLM64932497,ADJ96284724,Approval,Workflow step,Closed,2024-01-03,2018-04-08,Notes,2195.59
EV96292004,E81297303,CLM17139449,ADJ83205154,Update,Workflow step,Pending,2024-01-14,2024-04-08,Notes,2684.11
EV79242552,E67059953,CLM56206884,ADJ64345948,Inspection,Workflow step,Active,2024-07-19,2025-06-22,Notes,219.09
EV75001156,E58540175,CLM57831328,ADJ04203025,Inspection,Workflow step,Cancelled,2022-05-24,2019-08-18,Notes,2213.82
EV05480029,E98588302,CLM42788965,ADJ10593152,Inspection,Workflow step,Closed,2024-07-22,2025-06-22,Notes,3957.22
EV58644521,E74245255,CLM35132472,ADJ70359015,Approval,Workflow step,Active,2021-02-14,2019-03-30,Notes,3198.42
EV77455519,E78254616,CLM24226506,ADJ27033931,Inspection,Workflow step,Active,2023-02-11,2020-09-17,Notes,2805.28
EV85471204,E70939179,CLM10330070,ADJ90074117,Inspection,Workflow step,Active,2025-11-05,2019-06-18,Notes,4361.6
EV92579520,E05236573,CLM61043968,ADJ78170617,Inspection,Workflow step,Active,2022-10-29,2018-02-27,Notes,4327.19
EV52764518,E74764782,CLM81995108,ADJ33825595,Inspection,Workflow step,Pending,2018-04-04,2020-05-09,Notes,4009.62
EV81519265,E77961400,CLM46099562,ADJ57564807,Approval,Workflow step,Closed,2024-01-07,2020-01-18,Notes,1966.33
EV28671092,E66405477,CLM73712659,ADJ79049345,Inspection,Workflow step,Active,2019-01-07,2018-02-25,Notes,3838.85
EV78983314,E46728778,CLM92822366,ADJ46692698,Approval,Workflow step,Closed,2019-03-10,2025-04-21,Notes,2129.17
EV76567393,E31331450,CLM78103424,ADJ91002585,Update,Workflow step,Cancelled,2021-12-17,2022-12-04,Notes,4626.09
EV32028446,E32233081,CLM63204363,ADJ44688561,Approval,Workflow step,Cancelled,2024-07-05,2024-02-26,Notes,3557.35
EV60186037,E12531860,CLM09645951,ADJ28870569,Inspection,Workflow step,Pending,2020-12-18,2024-01-15,Notes,2532.78
EV60653271,E33448163,CLM07720736,ADJ74034055,Update,Workflow step,Closed,2018-02-10,2018-02-11,Notes,2204.5
EV00788943,E73560608,CLM32561660,ADJ62453036,Update,Workflow step,Closed,2023-02-19,2019-11-17,Notes,2360.97
EV49049741,E04455320,CLM03420217,ADJ02548978,Inspection,Workflow step,Pending,2024-09-02,2024-12-16,Notes,4041.07
EV46682609,E55654510,CLM70551518,ADJ40390676,Approval,Workflow step,Pending,2022-01-24,2023-12-23,Notes,517.77
EV95463839,E66945920,CLM34417058,ADJ24629768,Inspection,Workflow step,Cancelled,2020-10-04,2018-07-30,Notes,3071.76
EV12481760,E83263848,CLM93096996,ADJ23314526,Approval,Workflow step,Pending,2020-10-04,2020-02-02,Notes,159.01
EV60155351,E45750504,CLM12521503,ADJ07559312,Inspection,Workflow step,Cancelled,2020-09-07,2024-01-29,Notes,2212.61
EV83696736,E17567860,CLM32545757,ADJ32221744,Inspection,Workflow step,Cancelled,2025-12-12,2021-03-30,Notes,1310.72
EV53400243,E96271383,CLM86505798,ADJ16088429,Approval,Workflow step,Closed,2020-10-09,2021-10-02,Notes,2589.41
EV84220289,E81183107,CLM20998330,ADJ46950722,Inspection,Workflow step,Closed,2023-02-22,2019-10-12,Notes,4289.6
EV90397896,E23138669,CLM95821562,ADJ62095186,Inspection,Workflow step,Closed,2022-02-26,2025-01-23,Notes,1859.21
EV99396320,E27484365,CLM61843482,ADJ63924764,Approval,Workflow step,Closed,2023-06-13,2019-03-29,Notes,2821.68
EV93582861,E27327725,CLM21845822,ADJ63112344,Update,Workflow step,Closed,2019-03-16,2023-05-09,Notes,1006.81
EV68324981,E47392905,CLM99875214,ADJ46950722,Inspection,Workflow step,Cancelled,2019-08-31,2019-03-05,Notes,2320.09
EV54282327,E95567808,CLM19825910,ADJ20666237,Approval,Workflow step,Closed,2018-03-01,2024-10-04,Notes,1412.07
EV86416673,E67954504,CLM20412023,ADJ92735791,Inspection,Workflow step,Cancelled,2022-08-28,2021-12-23,Notes,3502.46
EV92904101,E03365601,CLM32741098,ADJ60739971,Approval,Workflow step,Closed,2024-02-27,2018-06-21,Notes,2234.2
EV20158323,E05728650,CLM18008794,ADJ71226755,Approval,Workflow step,Cancelled,2018-01-26,2019-09-09,Notes,2254.73
EV24797936,E83282063,CLM64690131,ADJ81758801,Update,Workflow step,Active,2018-10-12,2023-03-24,Notes,1339.49
EV30212224,E35545681,CLM18380895,ADJ69272437,Inspection,Workflow step,Pending,2022-09-06,2020-02-09,Notes,2670.31
EV88734323,E30294102,CLM65138003,ADJ47746759,Approval,Workflow step,Closed,2018-08-21,2025-11-24,Notes,223.85
EV68804941,E13523979,CLM40687673,ADJ01321113,Approval,Workflow step,Closed,2022-02-25,2021-11-30,Notes,3361.27
EV88288276,E98707604,CLM98609544,ADJ23473756,Approval,Workflow step,Cancelled,2020-08-03,2024-10-25,Notes,2673.11
EV56428053,E99777338,CLM68378495,ADJ81060537,Update,Workflow step,Active,2025-07-05,2021-07-16,Notes,4465.38
EV88861147,E28458446,CLM08277832,ADJ79924801,Inspection,Workflow step,Cancelled,2020-08-17,2021-05-31,Notes,1912.43
EV67688618,E11404078,CLM94710288,ADJ38696354,Update,Workflow step,Cancelled,2024-01-29,2020-11-27,Notes,3889.59
EV82183465,E79563706,CLM41869603,ADJ53074344,Approval,Workflow step,Pending,2019-08-13,2019-05-21,Notes,2525.52
EV90320919,E31148192,CLM12469630,ADJ34913497,Update,Workflow step,Cancelled,2020-12-14,2024-05-17,Notes,2631.56
EV45528984,E68693260,CLM05165469,ADJ27646427,Update,Workflow step,Pending,2020-06-29,2022-06-07,Notes,3727.79
EV24306641,E64091695,CLM45160900,ADJ24057419,Update,Workflow step,Cancelled,2022-02-23,2022-09-15,Notes,543.41
EV69324456,E54196796,CLM65406155,ADJ59469393,Approval,Workflow step,Closed,2019-02-11,2022-08-06,Notes,2338.71
EV20144669,E86186478,CLM32470407,ADJ89738381,Update,Workflow step,Active,2019-11-29,2022-10-25,Notes,1276.04
EV53001086,E67829720,CLM40180903,ADJ31990343,Approval,Workflow step,Closed,2023-03-03,2019-07-15,Notes,3951.32
EV39030433,E48412060,CLM22629429,ADJ30361736,Update,Workflow step,Cancelled,2018-05-24,2023-10-03,Notes,979.27
EV01613711,E24287802,CLM74989903,ADJ03942517,Update,Workflow step,Active,2019-10-24,2025-02-26,Notes,2283.32
EV17855314,E11487565,CLM65043748,ADJ33234854,Approval,Workflow step,Active,2025-11-06,2023-07-19,Notes,3505.92
EV36473202,E42987383,CLM21171755,ADJ19119940,Approval,Workflow step,Cancelled,2020-03-14,2025-10-29,Notes,3044.02
EV29209111,E69267558,CLM87632968,ADJ64235237,Update,Workflow step,Pending,2025-12-30,2024-04-14,Notes,4501.33
EV74503505,E29438138,CLM84841857,ADJ97186174,Inspection,Workflow step,Closed,2022-11-20,2023-01-11,Notes,4625.0
EV70694837,E01560020,CLM37492004,ADJ33234854,Inspection,Workflow step,Cancelled,2019-02-24,2021-12-14,Notes,902.03
EV07219712,E18337886,CLM45108191,ADJ06966179,Inspection,Workflow step,Active,2019-08-15,2023-04-28,Notes,4293.93
EV32087451,E89649452,CLM88507457,ADJ09233866,Update,Workflow step,Closed,2025-08-18,2018-08-22,Notes,4448.01
EV43853360,E53342072,CLM40180903,ADJ15886086,Inspection,Workflow step,Cancelled,2022-04-28,2020-05-13,Notes,2018.36
EV68939491,E92119270,CLM59044842,ADJ09233866,Approval,Workflow step,Closed,2018-04-26,2019-11-14,Notes,3251.06
EV24250210,E28225733,CLM75501887,ADJ08207147,Approval,Workflow step,Active,2019-10-26,2024-08-31,Notes,3490.9
EV64218472,E12976469,CLM46485064,ADJ70452413,Inspection,Workflow step,Active,2019-05-31,2023-01-19,Notes,2126.74
EV43282676,E08517667,CLM68796191,ADJ82137148,Approval,Workflow step,Active,2023-06-02,2019-10-19,Notes,4728.59
EV93730208,E29665644,CLM49445724,ADJ33903228,Inspection,Workflow step,Cancelled,2022-11-16,2023-10-27,Notes,3062.25
EV63248704,E61824333,CLM31825670,ADJ37056540,Update,Workflow step,Active,2020-04-15,2020-03-13,Notes,1397.08
EV71314621,E95083088,CLM06587717,ADJ37677946,Approval,Workflow step,Closed,2024-10-10,2023-10-10,Notes,4858.43
EV00162053,E87265465,CLM49010431,ADJ72217653,Approval,Workflow step,Closed,2024-07-20,2021-12-02,Notes,3923.26
EV22500249,E63426576,CLM35787475,ADJ65503149,Approval,Workflow step,Cancelled,2023-02-08,2020-01-05,Notes,1906.92
EV13367401,E73886547,CLM55595954,ADJ75178593,Inspection,Workflow step,Active,2023-02-18,2021-12-11,Notes,858.96
EV87825162,E85655991,CLM86688371,ADJ40763828,Approval,Workflow step,Pending,2024-07-02,2025-05-06,Notes,4549.42
EV19861006,E98350246,CLM44964790,ADJ34412131,Update,Workflow step,Closed,2018-06-29,2024-12-06,Notes,3560.71
EV14273473,E69909607,CLM13981358,ADJ02497880,Inspection,Workflow step,Pending,2019-04-15,2018-10-09,Notes,2351.85
EV02203775,E57750050,CLM32823181,ADJ29786139,Approval,Workflow step,Closed,2021-06-21,2018-08-22,Notes,891.56
EV33532032,E19944532,CLM04884451,ADJ79376008,Update,Workflow step,Cancelled,2021-08-24,2025-08-04,Notes,847.19
EV91236867,E68949802,CLM74840215,ADJ50753667,Inspection,Workflow step,Closed,2020-06-26,2023-12-27,Notes,2656.92
EV61861347,E29698397,CLM68101912,ADJ88679315,Inspection,Workflow step,Pending,2024-10-09,2025-07-23,Notes,394.29
EV56277719,E19325788,CLM65965484,ADJ99056669,Update,Workflow step,Active,2025-11-07,2023-08-31,Notes,2680.6
EV53054190,E35828776,CLM84526063,ADJ46084169,Inspection,Workflow step,Pending,2018-10-24,2019-02-28,Notes,4095.92
EV88593376,E21273880,CLM73088465,ADJ51027430,Update,Workflow step,Active,2018-06-16,2024-08-29,Notes,393.81
EV79230260,E45415903,CLM85461216,ADJ40010985,Update,Workflow step,Closed,2025-08-15,2020-09-18,Notes,3200.77
EV03996949,E34186950,CLM37705374,ADJ28010385,Inspection,Workflow step,Active,2018-01-21,2025-05-27,Notes,4290.25
EV82238622,E57106197,CLM82696325,ADJ92611718,Update,Workflow step,Cancelled,2018-02-11,2025-05-02,Notes,1881.99
EV99187074,E13706918,CLM04764663,ADJ50739849,Update,Workflow step,Closed,2022-06-22,2023-04-01,Notes,452.19
EV12226330,E80337420,CLM38135268,ADJ69088213,Update,Workflow step,Closed,2019-11-26,2018-02-02,Notes,4304.26
EV93989578,E93065168,CLM26190420,ADJ50964536,Approval,Workflow step,Active,2025-12-29,2023-04-17,Notes,1840.84
EV39904545,E07483213,CLM62521891,ADJ42891593,Inspection,Workflow step,Closed,2025-01-18,2021-08-22,Notes,2205.94
EV79543048,E33103705,CLM04884451,ADJ76236362,Approval,Workflow step,Closed,2024-02-11,2025-10-06,Notes,616.97
EV41428795,E78499228,CLM63256939,ADJ18211187,Inspection,Workflow step,Active,2025-05-06,2025-09-06,Notes,3671.66
EV09691068,E16799263,CLM07654009,ADJ38801099,Inspection,Workflow step,Cancelled,2020-07-31,2023-06-27,Notes,3764.71
EV52341517,E31239218,CLM43015465,ADJ41151969,Inspection,Workflow step,Active,2018-10-16,2019-07-21,Notes,4651.53
EV68675163,E45695251,CLM85451796,ADJ67472570,Inspection,Workflow step,Active,2019-08-14,2024-05-22,Notes,472.37
EV99361660,E57009202,CLM23958611,ADJ45105606,Update,Workflow step,Active,2019-09-25,2020-12-24,Notes,2511.92
EV69023287,E39625629,CLM85869780,ADJ64286945,Inspection,Workflow step,Closed,2025-05-20,2021-09-16,Notes,3993.23
EV50097535,E82636939,CLM49845665,ADJ72634336,Approval,Workflow step,Closed,2025-08-24,2022-08-04,Notes,1641.96
EV19630437,E48071904,CLM86349784,ADJ68363147,Inspection,Workflow step,Active,2025-11-16,2022-08-05,Notes,4037.53
EV32535185,E27882472,CLM59444955,ADJ66415039,Inspection,Workflow step,Pending,2020-04-13,2018-06-01,Notes,4287.49
EV88397634,E55926068,CLM64211152,ADJ16510347,Update,Workflow step,Closed,2024-11-08,2019-02-10,Notes,3626.25
EV33904344,E29272299,CLM70806006,ADJ92808454,Update,Workflow step,Closed,2018-08-28,2024-07-07,Notes,2932.95
EV49579089,E92343947,CLM16011358,ADJ23637025,Update,Workflow step,Closed,2024-01-12,2025-11-07,Notes,2063.3
EV77907985,E03244971,CLM86315980,ADJ04874316,Update,Workflow step,Cancelled,2018-01-09,2020-05-04,Notes,3850.29
EV81417459,E41342782,CLM50921681,ADJ53310853,Approval,Workflow step,Active,2019-07-29,2023-11-27,Notes,1412.72
EV54518232,E58323674,CLM39246077,ADJ03332571,Update,Workflow step,Cancelled,2018-01-26,2020-09-20,Notes,292.58
EV14095921,E91906169,CLM78498157,ADJ45729791,Update,Workflow step,Closed,2022-01-11,2018-10-06,Notes,2921.99
EV56806719,E84858982,CLM77841592,ADJ77620623,Inspection,Workflow step,Pending,2019-08-18,2022-10-17,Notes,912.2
EV00061249,E59011488,CLM07273701,ADJ05736398,Update,Workflow step,Pending,2020-09-09,2020-07-02,Notes,4736.17
EV74934214,E60077201,CLM90016206,ADJ42293732,Approval,Workflow step,Cancelled,2021-04-25,2022-03-16,Notes,1613.19
EV18475635,E54067047,CLM62575622,ADJ87860831,Inspection,Workflow step,Closed,2022-02-23,2020-05-20,Notes,2792.52
EV83174371,E74123974,CLM48772027,ADJ95519904,Inspection,Workflow step,Active,2020-12-25,2024-10-08,Notes,1126.8
EV10180494,E36439512,CLM07856447,ADJ72391874,Approval,Workflow step,Active,2020-08-27,2020-04-14,Notes,4379.59
EV16216427,E36747991,CLM87642324,ADJ69114536,Update,Workflow step,Active,2025-03-03,2019-10-20,Notes,645.68
EV11294545,E84590965,CLM46766909,ADJ40504199,Update,Workflow step,Cancelled,2020-01-27,2018-08-06,Notes,3867.85
EV95602883,E77898029,CLM47966841,ADJ54026961,Inspection,Workflow step,Pending,2024-09-29,2022-12-31,Notes,1418.32
EV32953170,E07559753,CLM37129277,ADJ18390227,Inspection,Workflow step,Active,2025-02-16,2021-04-11,Notes,1180.94
EV98110382,E60519716,CLM00907381,ADJ09392001,Approval,Workflow step,Closed,2021-02-14,2021-04-15,Notes,1554.68
EV29049849,E86696856,CLM07278378,ADJ54331173,Inspection,Workflow step,Pending,2023-11-21,2024-09-16,Notes,792.38
EV07161186,E25049025,CLM23641625,ADJ51246131,Update,Workflow step,Pending,2023-12-14,2023-06-19,Notes,2059.39
EV89053377,E92740594,CLM97693235,ADJ75788710,Approval,Workflow step,Pending,2022-10-20,2019-03-09,Notes,4004.95
EV57733115,E44480123,CLM89251656,ADJ27390347,Update,Workflow step,Closed,2020-02-21,2025-06-30,Notes,1021.87
EV12625334,E32856632,CLM11292159,ADJ54414174,Approval,Workflow step,Cancelled,2022-12-29,2025-07-23,Notes,4297.04
EV22172780,E20301265,CLM84316145,ADJ49332969,Inspection,Workflow step,Pending,2020-09-25,2023-01-09,Notes,1692.85
EV81945791,E02868256,CLM64195084,ADJ42293732,Inspection,Workflow step,Active,2020-06-01,2018-09-14,Notes,2180.39
EV75808935,E57745050,CLM43353716,ADJ62793342,Inspection,Workflow step,Pending,2025-05-08,2019-10-08,Notes,3999.76
EV93280142,E70492783,CLM82553188,ADJ72736986,Update,Workflow step,Pending,2023-10-23,2024-04-12,Notes,838.05
EV55762666,E77945170,CLM01970463,ADJ24501200,Inspection,Workflow step,Active,2023-05-18,2018-03-22,Notes,191.78
EV93257215,E38654682,CLM22637824,ADJ08674684,Inspection,Workflow step,Pending,2021-06-12,2021-02-22,Notes,4014.04
EV82804901,E03960794,CLM57712769,ADJ69035174,Approval,Workflow step,Pending,2025-02-26,2018-04-30,Notes,3747.93
EV20044721,E99356290,CLM37330787,ADJ46719667,Update,Workflow step,Pending,2018-06-19,2018-02-02,Notes,2063.87
EV64746341,E96792527,CLM39548081,ADJ71150278,Approval,Workflow step,Active,2018-06-25,2023-09-10,Notes,795.82
EV22774649,E10162086,CLM88651644,ADJ62456577,Approval,Workflow step,Closed,2018-01-01,2018-11-26,Notes,1969.57
EV59268698,E66175552,CLM60978543,ADJ66829107,Inspection,Workflow step,Cancelled,2025-07-11,2024-07-08,Notes,2850.13
EV03467098,E00429938,CLM75416215,ADJ44980260,Inspection,Workflow step,Closed,2019-04-23,2024-12-24,Notes,4387.69
EV22294089,E97212567,CLM63941456,ADJ08061790,Approval,Workflow step,Closed,2024-10-29,2022-12-21,Notes,3629.19
EV94021007,E06673871,CLM25717736,ADJ49528564,Inspection,Workflow step,Active,2019-07-22,2021-11-25,Notes,414.83
EV04698878,E16221429,CLM77322578,ADJ60583638,Approval,Workflow step,Pending,2022-08-27,2020-03-29,Notes,683.32
EV84325369,E63406332,CLM24036517,ADJ70309826,Approval,Workflow step,Active,2019-11-12,2019-12-24,Notes,4464.79
EV15534917,E14151891,CLM77241297,ADJ70060928,Approval,Workflow step,Pending,2025-01-03,2022-07-11,Notes,170.55
EV98742147,E87773473,CLM46292208,ADJ00909564,Update,Workflow step,Active,2024-12-31,2018-12-27,Notes,1315.39
EV99441587,E72843027,CLM64085592,ADJ14900212,Approval,Workflow step,Pending,2024-09-06,2018-09-06,Notes,3006.81
EV88646966,E18291485,CLM26652517,ADJ08186825,Approval,Workflow step,Active,2024-12-14,2023-04-23,Notes,2133.61
EV20517698,E22703124,CLM81506938,ADJ03832686,Approval,Workflow step,Closed,2024-09-13,2020-06-14,Notes,1747.36
EV52535514,E61090753,CLM12880569,ADJ59215620,Approval,Workflow step,Cancelled,2021-07-01,2020-11-14,Notes,2198.06
EV78176004,E35602873,CLM53899585,ADJ60589092,Update,Workflow step,Closed,2023-01-27,2021-08-17,Notes,3318.31
EV54232783,E85579231,CLM67628553,ADJ17711550,Inspection,Workflow step,Cancelled,2024-01-19,2020-01-05,Notes,2008.81
EV45324434,E73955226,CLM26512745,ADJ47328127,Update,Workflow step,Active,2022-07-30,2020-11-05,Notes,4144.85
EV86531922,E01860736,CLM57795270,ADJ85394856,Update,Workflow step,Pending,2021-03-11,2023-10-14,Notes,3497.92
EV88414607,E63484919,CLM90994311,ADJ40416010,Approval,Workflow step,Closed,2022-02-23,2023-12-13,Notes,1373.22
EV05193928,E14226151,CLM12377200,ADJ15013738,Inspection,Workflow step,Cancelled,2022-01-24,2018-02-16,Notes,1702.65
EV13010022,E74898315,CLM85019218,ADJ68267712,Update,Workflow step,Active,2019-04-01,2022-07-03,Notes,2721.66
EV27030930,E88980520,CLM65867674,ADJ04254261,Approval,Workflow step,Pending,2018-06-16,2020-07-31,Notes,1114.13
EV74762188,E80243452,CLM68637915,ADJ46924182,Update,Workflow step,Pending,2024-11-16,2018-08-28,Notes,284.53
EV27068772,E31495410,CLM20721211,ADJ41659328,Update,Workflow step,Closed,2024-06-28,2018-04-27,Notes,1948.7
EV03139360,E07999171,CLM09042072,ADJ48808181,Approval,Workflow step,Pending,2020-11-04,2018-02-10,Notes,813.59
EV33349550,E00850028,CLM13544841,ADJ48662422,Update,Workflow step,Active,2020-12-17,2021-10-28,Notes,1131.26
EV53113531,E33131329,CLM89381324,ADJ82990138,Inspection,Workflow step,Active,2020-07-23,2018-11-09,Notes,4387.31
EV97190900,E13082533,CLM50080498,ADJ89675532,Inspection,Workflow step,Closed,2021-05-23,2020-03-27,Notes,2454.86
EV10983118,E95437809,CLM73943254,ADJ32178535,Approval,Workflow step,Active,2021-02-25,2019-01-02,Notes,425.73
EV36710008,E43080498,CLM21417479,ADJ11807991,Inspection,Workflow step,Pending,2019-08-04,2020-12-16,Notes,4286.26
EV86251043,E08711581,CLM89131803,ADJ88923448,Inspection,Workflow step,Closed,2021-09-25,2020-04-05,Notes,3489.07
EV48705965,E69023799,CLM70535666,ADJ76949072,Inspection,Workflow step,Cancelled,2023-02-25,2020-10-12,Notes,2413.16
EV49949754,E48407617,CLM65827915,ADJ96461749,Inspection,Workflow step,Active,2020-05-06,2018-10-03,Notes,2834.9
EV19511236,E31913087,CLM65166615,ADJ66980005,Approval,Workflow step,Pending,2024-01-22,2023-11-14,Notes,4007.18
EV78025327,E19198994,CLM68596179,ADJ06022225,Inspection,Workflow step,Pending,2024-09-07,2023-12-10,Notes,3387.81
EV97848340,E05427978,CLM30731648,ADJ41188929,Approval,Workflow step,Cancelled,2021-01-14,2024-07-25,Notes,4049.04
EV13282184,E50341911,CLM95866255,ADJ95771561,Inspection,Workflow step,Active,2019-05-18,2020-10-08,Notes,2503.4
EV73337577,E90385119,CLM52698151,ADJ02307327,Approval,Workflow step,Cancelled,2023-12-07,2022-07-29,Notes,368.18
EV85537562,E06747815,CLM83499264,ADJ69433364,Inspection,Workflow step,Pending,2022-08-31,2019-04-08,Notes,230.5
EV17737101,E28784270,CLM69219773,ADJ01961771,Inspection,Workflow step,Active,2025-02-23,2025-03-02,Notes,4203.46
EV83736090,E73486389,CLM25337692,ADJ74116487,Approval,Workflow step,Pending,2018-02-19,2023-06-03,Notes,3788.24
EV86864002,E62013070,CLM28299337,ADJ42429106,Inspection,Workflow step,Closed,2025-03-18,2021-02-11,Notes,3295.84
EV90652309,E58203922,CLM99690928,ADJ53606348,Update,Workflow step,Active,2021-01-29,2022-07-24,Notes,4117.37
EV44891825,E39350314,CLM13083428,ADJ89844252,Approval,Workflow step,Closed,2021-05-29,2020-01-30,Notes,2974.37
EV81536871,E62839262,CLM80332349,ADJ09598917,Approval,Workflow step,Closed,2020-06-24,2023-05-01,Notes,2787.38
