policy_id,policy_number,policyholder_id,asset_id,policy_type,coverage_amount,deductible,premium_annual,effective_date,expiration_date,status,underwriter
POL60253573,P91998831,PH26566132,AST36412187,Commercial,298894.39,1399.93,13187.41,2020-05-24,2022-06-11,Closed,UW-Team
POL82301428,P92611796,PH82698211,AST36596089,Life,540218.72,4378.6,6181.5,2020-10-22,2023-06-09,Active,UW-Team
POL31854576,P01468145,PH67049771,AST32893340,Auto,630836.0,3818.77,2180.58,2025-04-06,2025-11-08,Active,UW-Team
POL86228253,P30715234,PH85567355,AST85636801,Home,698160.34,7985.05,8849.41,2022-07-02,2025-12-01,Closed,UW-Team
POL75585491,P21779108,PH26866557,AST80458234,Life,678049.84,7028.68,10325.47,2018-12-17,2022-08-20,Pending,UW-Team
POL77273857,P26801851,PH11475336,AST06128510,Auto,868749.08,5193.91,14297.41,2022-03-26,2024-07-17,Active,UW-Team
POL02615495,P03884421,PH40757443,AST92748678,Life,986323.16,2220.0,4625.36,2021-10-25,2020-11-08,Closed,UW-Team
POL36840481,P31381102,PH54158737,AST90518919,Home,89652.57,5383.65,4253.07,2025-02-14,2022-07-05,Active,UW-Team
POL03746862,P80120084,PH84868788,AST66606530,Life,883353.66,6275.83,1255.51,2019-08-21,2025-03-30,Cancelled,UW-Team
POL94191767,P15564264,PH15529208,AST42021691,Commercial,888445.72,2363.96,12732.99,2018-06-15,2025-06-19,Active,UW-Team
POL28946813,P62897618,PH71751063,AST80038698,Life,611060.47,6584.36,13411.71,2023-01-27,2019-01-12,Cancelled,UW-Team
POL09584222,P66470924,PH85396786,AST57743702,Home,166575.98,7341.41,13508.91,2024-12-16,2025-02-12,Closed,UW-Team
POL59853304,P06464711,PH75075348,AST39536729,Auto,399473.51,3089.28,9243.45,2020-09-14,2021-03-30,Pending,UW-Team
POL04319566,P13717920,PH16001603,AST47744438,Life,573441.86,6496.86,9263.73,2018-06-11,2023-07-27,Closed,UW-Team
POL12414837,P09642268,PH89062353,AST97845742,Auto,788874.06,4904.97,3232.37,2018-12-08,2024-11-25,Pending,UW-Team
POL46510365,P82826187,PH65801709,AST69197871,Auto,617318.66,9299.33,4371.98,2019-04-01,2020-10-22,Cancelled,UW-Team
POL81940958,P66182914,PH37455514,AST67924732,Auto,284683.42,3700.04,12648.41,2025-11-25,2024-06-24,Pending,UW-Team
POL24884466,P75558773,PH92407588,AST27360956,Commercial,687862.7,1911.93,8079.59,2018-10-11,2018-03-14,Closed,UW-Team
POL84628232,P93945148,PH06918415,AST07965063,Commercial,813861.67,3212.74,11748.76,2025-04-05,2022-04-30,Active,UW-Team
POL77917470,P53943801,PH30619252,AST40848026,Commercial,101184.91,7500.28,692.77,2023-11-01,2025-04-16,Active,UW-Team
POL30980818,P00394150,PH27885955,AST31398318,Life,857828.13,5257.3,12569.82,2024-02-14,2018-02-13,Closed,UW-Team
POL06706993,P69657877,PH59747998,AST81540377,Life,153145.86,2819.17,8068.61,2023-10-06,2023-08-06,Closed,UW-Team
POL79513132,P24471011,PH42841588,AST17158385,Life,211147.7,4213.78,2107.56,2025-09-15,2021-02-23,Pending,UW-Team
POL31867755,P28320108,PH96110179,AST68393854,Life,980522.31,3758.18,3444.59,2018-09-26,2023-11-24,Active,UW-Team
POL95153808,P47481675,PH54075739,AST98857462,Commercial,104240.37,4504.2,4241.9,2021-03-04,2023-03-24,Cancelled,UW-Team
POL57517775,P82037494,PH02027805,AST20015888,Life,324020.5,8011.21,1517.38,2018-10-01,2025-12-06,Cancelled,UW-Team
POL80092989,P61169821,PH90800109,AST17692263,Life,314856.98,6736.94,4843.97,2020-08-07,2020-06-13,Closed,UW-Team
POL09875307,P28732273,PH98992072,AST86604704,Life,794032.88,6951.2,13245.7,2023-06-29,2021-09-27,Closed,UW-Team
POL64278505,P47988313,PH84567749,AST27978814,Life,408176.09,1423.71,1946.1,2020-08-24,2022-01-26,Active,UW-Team
POL94387999,P82454371,PH35119093,AST46319393,Home,535066.6,8762.88,12026.15,2021-06-15,2022-02-22,Cancelled,UW-Team
POL89606526,P12087143,PH25508607,AST28067283,Commercial,538115.22,9256.7,7462.46,2025-10-31,2022-06-08,Closed,UW-Team
POL69612615,P28845147,PH85320717,AST87386374,Auto,301597.76,1326.39,7708.94,2020-07-18,2018-03-22,Active,UW-Team
POL10162308,P13697980,PH00079809,AST66944423,Home,436945.0,7121.08,13569.72,2022-06-05,2022-12-07,Cancelled,UW-Team
POL16956800,P56130123,PH78687360,AST41981277,Home,188229.48,7247.69,1300.46,2023-04-21,2022-05-15,Pending,UW-Team
POL30114831,P99129472,PH60772173,AST68610718,Life,52845.51,7489.63,11533.98,2021-03-13,2022-08-24,Closed,UW-Team
POL27008466,P99272850,PH33410510,AST21571756,Commercial,55289.0,4224.26,4753.12,2024-12-28,2021-08-25,Active,UW-Team
POL01772726,P63115247,PH76224433,AST06755619,Auto,859378.72,9445.02,13472.12,2020-10-21,2023-05-21,Active,UW-Team
POL48097848,P72353675,PH01477137,AST15432324,Commercial,428195.07,6418.72,9230.53,2020-07-28,2024-11-07,Pending,UW-Team
POL81230130,P93212208,PH93107201,AST27522784,Commercial,320382.31,5268.85,5982.35,2023-11-27,2025-03-31,Active,UW-Team
POL45723546,P49904814,PH41400161,AST59164084,Auto,967914.15,5975.62,10606.83,2018-09-26,2025-12-08,Closed,UW-Team
POL98659773,P47254882,PH51930693,AST08528158,Life,255456.36,6044.5,1993.91,2023-06-23,2025-02-22,Cancelled,UW-Team
POL94423386,P63336432,PH04711926,AST72591464,Commercial,264939.17,1932.74,3879.36,2020-01-10,2021-07-18,Closed,UW-Team
POL30035033,P91577146,PH68250057,AST88287765,Home,260920.07,5478.48,1765.63,2025-11-21,2023-03-05,Active,UW-Team
POL40229744,P62470819,PH69622784,AST53947354,Commercial,62895.01,3149.16,11809.55,2019-05-26,2024-11-12,Closed,UW-Team
POL04620664,P62345793,PH59849317,AST91619473,Commercial,349000.28,3229.55,2627.49,2018-10-01,2021-01-07,Pending,UW-Team
POL74244247,P68985489,PH42453259,AST72546245,Life,870460.33,8435.45,13680.6,2020-09-02,2018-11-26,Active,UW-Team
POL26328056,P19505084,PH65515587,AST64747910,Life,876249.96,2123.07,2950.88,2021-10-07,2018-06-02,Closed,UW-Team
POL57857370,P99741325,PH85578029,AST46980268,Life,524558.14,507.08,923.47,2024-02-20,2018-03-16,Pending,UW-Team
POL07288397,P30747926,PH50170008,AST20972154,Auto,188728.01,4110.77,14811.27,2024-09-17,2021-11-09,Pending,UW-Team
POL04833391,P38970869,PH32201133,AST19742492,Life,647479.87,7163.48,12083.37,2019-09-30,2024-10-14,Pending,UW-Team
POL23027256,P94311251,PH60036099,AST25306270,Life,405655.09,6024.79,8098.81,2019-08-06,2025-06-28,Pending,UW-Team
POL01759586,P61689892,PH09877120,AST80906760,Home,55381.19,6060.55,10674.31,2020-12-21,2023-05-16,Pending,UW-Team
POL60525821,P71442008,PH90783490,AST22545677,Commercial,848538.38,1684.63,7896.32,2019-10-30,2023-07-06,Active,UW-Team
POL86118531,P07785455,PH92577654,AST66742662,Commercial,594214.59,5706.67,7173.01,2023-03-20,2022-10-06,Closed,UW-Team
POL80395169,P24179342,PH38616441,AST82586502,Life,338655.74,5803.83,6572.09,2019-09-19,2019-11-07,Cancelled,UW-Team
POL39770618,P08164898,PH05579201,AST20494893,Home,723737.68,955.8,7662.87,2025-04-08,2024-08-14,Pending,UW-Team
POL05738298,P11535352,PH32122886,AST17989785,Life,276435.27,8347.0,10310.52,2020-06-25,2022-02-28,Cancelled,UW-Team
POL51484364,P05346184,PH27539485,AST45863347,Home,810625.25,3557.59,12359.31,2023-11-24,2022-03-22,Active,UW-Team
POL99085612,P54031259,PH01477137,AST96891017,Auto,702796.21,2451.98,11657.31,2018-07-14,2025-10-17,Closed,UW-Team
POL86520166,P00959643,PH51286201,AST60571182,Commercial,982740.54,726.87,12554.71,2025-10-29,2022-12-08,Active,UW-Team
POL34777717,P62704391,PH88879720,AST13954959,Commercial,101315.47,5588.54,13614.14,2021-09-17,2018-03-02,Active,UW-Team
POL42068462,P02501074,PH17369185,AST90211908,Home,927795.58,2117.42,14480.81,2025-10-18,2019-09-20,Pending,UW-Team
POL60663758,P91874592,PH67696266,AST66677591,Commercial,241190.21,6702.75,946.73,2024-01-27,2023-10-29,Active,UW-Team
POL43277219,P88692625,PH80879292,AST77432187,Home,511184.55,9874.23,1736.4,2019-11-12,2019-02-13,Cancelled,UW-Team
POL51994488,P21672145,PH68373043,AST00436951,Home,321346.26,6073.14,11321.51,2019-07-23,2023-05-13,Cancelled,UW-Team
POL73223782,P29830251,PH34072682,AST16228691,Commercial,514112.37,4561.07,6086.85,2018-02-17,2024-10-27,Active,UW-Team
POL76923028,P28203650,PH82169250,AST29368186,Commercial,534137.61,4020.38,1741.48,2023-03-12,2022-04-01,Cancelled,UW-Team
POL80333567,P52818652,PH02259937,AST62670673,Auto,655724.57,2338.45,1680.71,2021-12-03,2024-03-05,Active,UW-Team
POL84564632,P88062672,PH39896771,AST01405013,Commercial,911212.84,1080.89,12659.83,2025-11-18,2025-03-20,Cancelled,UW-Team
POL91729101,P05857656,PH00234017,AST42307952,Home,808063.05,9410.36,9869.94,2020-10-09,2019-12-18,Closed,UW-Team
POL40693707,P98493686,PH30358980,AST28565889,Auto,579858.88,3705.76,10784.98,2023-04-01,2022-10-27,Cancelled,UW-Team
POL09606885,P24240971,PH00096480,AST93232065,Home,704947.23,4244.01,14796.66,2024-07-10,2021-12-26,Pending,UW-Team
POL84801024,P98908606,PH05071048,AST62538312,Commercial,794468.08,2160.96,5005.25,2020-06-05,2020-09-20,Cancelled,UW-Team
POL29111415,P81866317,PH54354545,AST79106176,Auto,754339.13,5458.02,6051.52,2019-02-27,2018-08-25,Pending,UW-Team
POL05559200,P09745284,PH46312197,AST00759230,Life,422310.58,1391.74,2327.18,2025-03-22,2023-04-05,Closed,UW-Team
POL36319790,P97890612,PH01651025,AST16178197,Commercial,74655.02,9027.64,13064.42,2021-02-21,2018-02-03,Cancelled,UW-Team
POL36858790,P02542455,PH36200941,AST56268802,Home,694539.33,5791.17,6440.77,2018-12-19,2020-08-30,Cancelled,UW-Team
POL79931790,P72138056,PH51181138,AST24819576,Home,855292.19,1754.37,7794.55,2024-01-12,2024-08-22,Closed,UW-Team
POL93152582,P38106299,PH47134846,AST62406374,Auto,845769.98,6815.74,11401.83,2018-09-07,2022-04-26,Active,UW-Team
POL56714251,P45396661,PH65396801,AST27052863,Life,618649.12,5548.23,11697.1,2023-10-18,2021-01-30,Pending,UW-Team
POL31756404,P56486309,PH90414961,AST42506555,Auto,420306.7,2072.76,2029.66,2023-02-13,2024-01-09,Closed,UW-Team
POL43739914,P33208890,PH31356806,AST65891542,Home,241047.2,2181.95,5593.65,2023-07-11,2023-06-12,Pending,UW-Team
POL97046336,P95298877,PH54680540,AST73797164,Commercial,370642.08,8560.64,4429.7,2023-02-16,2018-02-13,Pending,UW-Team
POL81135668,P82690100,PH73573448,AST13918019,Life,792753.58,5423.14,8505.41,2025-01-25,2018-02-24,Active,UW-Team
POL72938463,P93892074,PH42061000,AST96530260,Commercial,981444.65,528.78,11438.67,2019-06-11,2019-10-30,Cancelled,UW-Team
POL04417461,P06993071,PH16316539,AST43974701,Auto,356025.31,5794.15,3624.93,2020-10-23,2019-11-02,Cancelled,UW-Team
POL76568171,P62529699,PH95515551,AST68547410,Home,828169.33,8245.74,10735.14,2022-10-05,2019-04-03,Active,UW-Team
POL98391621,P78581877,PH37057525,AST42415301,Life,65600.0,7217.24,7095.31,2018-01-12,2023-05-18,Closed,UW-Team
POL10790538,P56072278,PH62893353,AST69484491,Commercial,97927.92,4713.18,14090.87,2018-09-18,2023-08-01,Pending,UW-Team
POL64843605,P78331119,PH59317874,AST72491064,Commercial,831459.79,7726.4,7542.09,2018-11-08,2019-07-19,Closed,UW-Team
POL39957382,P03884794,PH72586013,AST89446129,Home,741692.53,5507.2,1320.07,2020-12-23,2020-11-22,Cancelled,UW-Team
POL28574662,P57467783,PH93706595,AST89467965,Home,922640.65,9007.42,3981.56,2022-05-28,2022-02-27,Active,UW-Team
POL15873709,P63427406,PH44264713,AST51932857,Life,723470.92,7180.47,9940.56,2018-09-07,2022-04-25,Cancelled,UW-Team
POL88502407,P86920970,PH27030506,AST98857462,Commercial,984166.42,1342.0,936.49,2020-02-29,2020-11-07,Active,UW-Team
POL47482336,P05784903,PH80082459,AST75438758,Life,436018.24,2787.13,5083.12,2021-01-05,2022-02-17,Pending,UW-Team
POL42394933,P57440618,PH58628120,AST18343033,Life,968284.24,8841.18,7927.73,2019-02-13,2022-08-17,Cancelled,UW-Team
POL83128876,P17035723,PH89381162,AST87287471,Home,675362.44,4440.21,12599.89,2023-11-27,2023-10-05,Active,UW-Team
POL62634351,P07259330,PH11329517,AST47227760,Commercial,295706.68,6519.7,9835.04,2023-06-03,2020-09-24,Active,UW-Team
POL49345849,P84607716,PH32584892,AST24638566,Life,478183.07,8916.9,2133.53,2024-05-01,2019-03-15,Closed,UW-Team
POL79845285,P65289472,PH46904679,AST24610779,Home,590880.36,3555.68,3438.63,2018-07-27,2020-02-21,Cancelled,UW-Team
POL71242201,P10278493,PH68765525,AST23708599,Home,133842.65,9268.01,11151.18,2023-07-31,2021-08-01,Closed,UW-Team
POL43016488,P42851629,PH98978313,AST59488740,Life,76672.31,1335.88,8398.46,2024-09-18,2025-10-24,Cancelled,UW-Team
POL52592117,P39979562,PH71693710,AST57764301,Life,691953.91,7820.71,8595.75,2020-11-14,2021-03-31,Cancelled,UW-Team
POL39037395,P74895298,PH35516975,AST94000163,Commercial,146799.0,6445.11,4202.94,2019-12-19,2022-05-29,Pending,UW-Team
POL99553977,P93355810,PH48820158,AST21763856,Commercial,913694.4,9837.5,14017.77,2018-03-06,2022-05-18,Closed,UW-Team
POL35201244,P81885591,PH12341955,AST36497473,Auto,52522.91,7024.34,4892.42,2021-02-11,2022-11-22,Closed,UW-Team
POL14759622,P62072394,PH32189910,AST81317323,Home,987845.84,626.13,11528.89,2023-11-18,2023-05-25,Cancelled,UW-Team
POL25341987,P12167931,PH44519897,AST34853517,Home,995118.55,1799.54,9361.67,2025-07-23,2024-03-10,Active,UW-Team
POL66276759,P65693560,PH69583888,AST59067205,Auto,481654.48,9332.23,2571.92,2020-12-01,2024-03-23,Closed,UW-Team
POL28695299,P04911454,PH24152548,AST66060635,Life,622746.05,3644.59,775.86,2025-01-12,2020-08-28,Pending,UW-Team
POL01947517,P32169459,PH10614320,AST22392085,Auto,377485.58,8328.15,6886.91,2019-04-07,2025-09-04,Closed,UW-Team
POL85380254,P64238741,PH75666896,AST93620732,Life,171962.57,9795.48,7211.23,2022-12-18,2021-07-18,Pending,UW-Team
POL67087857,P92892496,PH38687221,AST30952940,Auto,651378.18,7073.67,13230.84,2024-10-07,2019-12-29,Pending,UW-Team
POL61630936,P07678907,PH34232041,AST07440855,Auto,54572.59,4911.91,5576.55,2019-08-08,2020-01-30,Cancelled,UW-Team
POL64544326,P68616441,PH76143657,AST19770031,Home,126038.94,5704.07,2714.89,2020-10-23,2019-04-28,Active,UW-Team
POL37000186,P36063547,PH50516404,AST24264099,Auto,254148.5,4292.37,7246.54,2024-09-23,2022-04-05,Cancelled,UW-Team
POL57502156,P15712545,PH13076815,AST94716943,Life,242721.77,5058.63,14140.66,2024-05-19,2018-03-06,Closed,UW-Team
POL80070904,P17018629,PH82669464,AST35702060,Home,546613.43,4262.62,9500.16,2019-08-04,2021-09-11,Cancelled,UW-Team
POL48582564,P51032428,PH23403498,AST90080649,Life,427821.3,2376.3,10570.93,2025-04-20,2024-03-22,Closed,UW-Team
POL51816833,P39235841,PH65461374,AST94760334,Home,295818.78,5226.58,11895.86,2019-06-06,2021-05-27,Pending,UW-Team
POL51122754,P97453182,PH08419053,AST20112468,Commercial,744587.19,6125.03,727.54,2019-02-07,2018-02-13,Closed,UW-Team
POL54813070,P20631902,PH91067480,AST34557665,Life,56564.91,1879.51,4899.73,2019-04-05,2022-06-28,Active,UW-Team
POL10483814,P79729445,PH70656223,AST63577953,Commercial,76030.2,5710.84,7671.88,2024-10-16,2023-03-30,Active,UW-Team
POL10595311,P23864556,PH28725157,AST91517628,Life,107692.09,6479.8,7752.69,2020-11-10,2025-01-24,Active,UW-Team
POL00620847,P38331658,PH15413866,AST82753730,Auto,234260.24,7639.92,7402.48,2019-02-04,2020-03-20,Active,UW-Team
POL48799415,P23398502,PH66541142,AST10384041,Home,768116.82,4063.01,9482.26,2023-11-25,2018-01-29,Active,UW-Team
POL00365189,P63236708,PH07960937,AST50384020,Commercial,341106.95,2728.12,13212.73,2021-01-29,2023-01-12,Pending,UW-Team
POL54347607,P36382678,PH45677018,AST87109191,Life,375780.18,1711.76,1823.23,2020-02-18,2019-07-15,Cancelled,UW-Team
POL34513413,P44855305,PH93901091,AST96636627,Commercial,752204.14,6535.79,12443.07,2021-01-15,2020-06-26,Cancelled,UW-Team
POL14682833,P70709932,PH54680540,AST14685086,Home,825649.62,1491.61,14547.82,2019-08-28,2025-05-17,Closed,UW-Team
POL84622654,P97626228,PH53669632,AST63927456,Life,59612.41,6045.06,12824.27,2021-01-21,2018-06-09,Active,UW-Team
POL92197541,P46892646,PH69218475,AST40867103,Home,353881.12,1662.6,9714.89,2021-11-14,2023-01-15,Active,UW-Team
POL83243873,P54090903,PH44999681,AST80981033,Commercial,844956.29,3890.81,11780.87,2025-03-09,2025-05-23,Pending,UW-Team
POL39064669,P98435694,PH14874784,AST83102828,Life,184857.1,3753.38,5448.54,2025-06-05,2019-12-07,Active,UW-Team
POL75975834,P02977266,PH81544539,AST82500164,Home,329591.54,2150.61,8219.13,2025-04-11,2019-03-16,Cancelled,UW-Team
POL29026072,P04801466,PH24470419,AST41828204,Home,84698.45,5718.68,927.25,2025-03-26,2024-10-01,Closed,UW-Team
POL35421829,P77246216,PH64543121,AST94650058,Commercial,957910.16,7365.85,13480.91,2020-12-11,2024-08-12,Active,UW-Team
POL66263186,P94229436,PH27095873,AST87084863,Auto,388635.16,8061.72,12147.67,2023-12-06,2023-06-15,Active,UW-Team
POL25660528,P57367476,PH31078583,AST94805406,Commercial,222284.47,3716.46,5600.07,2022-07-01,2025-12-02,Active,UW-Team
POL86163620,P69776221,PH36024368,AST46252571,Home,470646.26,9097.58,11901.15,2018-03-14,2025-11-27,Active,UW-Team
POL76964690,P97506179,PH05690072,AST53973339,Home,902860.09,4079.71,5276.59,2021-12-05,2021-12-21,Cancelled,UW-Team
POL83062412,P60883552,PH91880972,AST95897350,Commercial,907425.88,5954.47,7468.55,2023-03-01,2021-08-02,Closed,UW-Team
POL08632989,P68419216,PH82181721,AST63123863,Auto,832341.76,5984.75,8188.02,2020-03-25,2022-04-06,Cancelled,UW-Team
POL49941000,P36314627,PH93377909,AST14395952,Home,392752.67,7052.65,3854.71,2019-01-07,2021-06-25,Active,UW-Team
POL27096398,P56858955,PH06942385,AST90674038,Home,451255.43,7572.12,1226.92,2020-11-19,2021-09-03,Pending,UW-Team
POL72609071,P22826346,PH88165272,AST69417845,Auto,128347.83,4659.13,2019.57,2018-05-08,2021-03-16,Cancelled,UW-Team
POL17282098,P95662430,PH39197886,AST80591433,Home,633249.94,3753.57,9327.1,2019-07-02,2022-09-05,Pending,UW-Team
POL55031431,P59224775,PH83100080,AST16567386,Commercial,692339.69,6268.81,2503.38,2018-10-01,2021-11-21,Cancelled,UW-Team
POL35751553,P13231763,PH07050156,AST80298140,Auto,341438.37,4097.27,12812.6,2018-07-01,2018-12-12,Closed,UW-Team
POL24827791,P13323956,PH31809317,AST91673589,Life,820903.77,7242.92,6711.03,2021-10-05,2024-12-30,Closed,UW-Team
POL56029899,P63712013,PH85275821,AST94776587,Life,607373.78,6435.31,1434.22,2025-02-17,2024-07-15,Active,UW-Team
POL79203796,P02352775,PH45178426,AST95696001,Life,548972.55,2816.67,11270.24,2024-02-24,2021-06-07,Pending,UW-Team
POL78537805,P60289286,PH96141617,AST27043497,Home,274170.79,5464.62,6451.63,2019-01-07,2025-08-31,Cancelled,UW-Team
POL15089903,P66318489,PH11012048,AST32932456,Commercial,97282.82,2660.95,6795.81,2025-02-24,2021-06-26,Active,UW-Team
POL86480900,P42211573,PH16185070,AST37037522,Commercial,365528.55,2282.36,8964.41,2022-02-12,2018-04-02,Pending,UW-Team
POL21411037,P29574869,PH73902825,AST02665267,Commercial,356425.38,2442.79,12495.41,2021-07-17,2024-02-27,Active,UW-Team
POL16262834,P04350977,PH44128546,AST91026028,Commercial,369901.42,2821.88,5639.5,2022-10-30,2025-04-08,Cancelled,UW-Team
POL89923683,P50794407,PH83413295,AST28827283,Home,572077.93,7102.7,14547.1,2018-12-28,2023-06-25,Cancelled,UW-Team
POL40784548,P24805759,PH40540305,AST92662953,Life,771044.23,7763.86,11512.0,2024-02-02,2024-01-04,Active,UW-Team
POL98150356,P82502154,PH69657908,AST34118497,Commercial,402830.75,9638.87,1261.9,2020-01-31,2019-07-31,Cancelled,UW-Team
POL02806896,P92735499,PH67588890,AST37463911,Life,901090.9,6629.0,14401.8,2022-04-16,2023-06-19,Active,UW-Team
POL36208101,P03807041,PH32105039,AST70837103,Auto,393347.21,2054.79,1940.78,2018-11-27,2019-03-22,Closed,UW-Team
POL98710960,P28640104,PH48440357,AST39290862,Auto,145462.26,2395.23,5540.06,2018-11-22,2022-05-23,Active,UW-Team
POL08267087,P90692081,PH24897756,AST23913378,Auto,600117.79,6086.02,6995.56,2020-11-20,2023-11-15,Closed,UW-Team
POL31162844,P05339053,PH40156775,AST93764368,Home,877780.17,4684.76,2451.01,2024-04-22,2025-04-14,Cancelled,UW-Team
POL66841278,P03106031,PH83873584,AST45183144,Auto,370656.41,6912.91,4745.9,2022-01-21,2020-02-05,Closed,UW-Team
POL35837225,P79063286,PH86329490,AST32342892,Commercial,987706.63,6145.46,6239.53,2019-01-08,2022-08-02,Active,UW-Team
POL28623868,P98507819,PH33534055,AST63774354,Life,404002.91,885.78,2685.91,2022-07-13,2019-09-21,Pending,UW-Team
POL63064111,P37529309,PH90090366,AST13029858,Life,202254.49,9123.2,7645.24,2023-06-29,2020-11-05,Closed,UW-Team
POL68299958,P77901618,PH08746238,AST29429512,Commercial,359003.97,2213.78,5663.12,2022-01-14,2019-09-01,Cancelled,UW-Team
POL54715128,P76658826,PH79642177,AST06896104,Home,469630.86,1710.78,4579.94,2019-02-07,2018-10-06,Pending,UW-Team
POL26620077,P57512536,PH50640898,AST14842825,Life,138136.68,8957.24,2530.81,2022-12-04,2020-11-11,Pending,UW-Team
POL40100627,P71484205,PH83061203,AST04896497,Home,972199.35,5587.02,6618.09,2019-10-04,2023-11-07,Closed,UW-Team
POL47547767,P60656130,PH92452844,AST12669559,Life,761637.32,1248.22,11676.1,2018-08-09,2018-04-08,Active,UW-Team
POL52320289,P31922987,PH32899260,AST68629648,Life,719059.4,5122.91,13739.72,2025-02-17,2025-07-10,Cancelled,UW-Team
POL54269845,P30165318,PH14668213,AST81356712,Auto,749968.1,9799.4,1946.21,2024-09-06,2019-12-25,Closed,UW-Team
POL41701139,P41547572,PH36550931,AST80253307,Auto,263509.89,2906.06,3064.64,2020-02-21,2021-07-29,Active,UW-Team
POL91174434,P34418747,PH03389612,AST02818061,Life,871574.95,8133.27,4782.28,2025-07-11,2019-07-24,Cancelled,UW-Team
POL85165956,P35488945,PH83332650,AST47066835,Commercial,57270.67,3081.41,14622.67,2024-01-10,2025-03-02,Active,UW-Team
POL91154068,P67348121,PH56921327,AST34763911,Life,70164.82,9860.73,9705.61,2024-10-12,2018-06-20,Closed,UW-Team
