claim_id,claim_number,policy_id,policyholder_id,asset_id,adjuster_id,office_id,claim_type,description,incident_date,filed_date,status,estimated_loss,approved_amount,priority,incident_latitude,incident_longitude
CLM30334196,C99926303,POL98497787,PH55153279,AST75852715,ADJ55957556,OFF21622986,Theft,Claim event,2024-08-06,2020-09-25,Pending,188130.82,97756.04,High,41.942035,-113.91169
CLM55283249,C51997135,POL77114212,PH53966770,AST62802898,ADJ35756856,OFF64779706,Liability,Claim event,2024-12-07,2021-12-22,Cancelled,11934.36,48092.9,Medium,29.839223,-98.213217
CLM14940217,C12745323,POL21296400,PH88305365,AST62455864,ADJ69974968,OFF97986618,Theft,Claim event,2024-08-04,2018-08-15,Active,119356.36,56358.54,High,28.106643,-97.984225
CLM22613398,C13606336,POL57650166,PH98171477,AST45950300,ADJ14493235,OFF58439454,Flood,Claim event,2025-11-23,2021-07-12,Closed,67270.97,13491.55,Medium,30.662046,-120.355219
CLM90644883,C17323138,POL55739248,PH21670975,AST12212217,ADJ82269182,OFF70195705,Theft,Claim event,2019-03-13,2019-06-29,Closed,141299.61,104025.27,High,36.486068,-111.85199
CLM71060141,C18259963,POL21107644,PH88286269,AST88328318,ADJ03684033,OFF26829285,Fire,Claim event,2025-02-22,2021-05-30,Pending,11370.31,68922.85,High,30.882945,-74.694855
CLM24115158,C62296030,POL02567484,PH94332988,AST91769104,ADJ10163356,OFF52426613,Collision,Claim event,2021-05-21,2020-01-10,Closed,139036.45,22938.22,High,34.032492,-106.016933
CLM78643385,C62742880,POL28730312,PH95872009,AST96238763,ADJ53001108,OFF73195508,Flood,Claim event,2020-08-31,2022-02-27,Pending,180880.68,140071.8,Medium,27.758478,-100.741553
CLM72451677,C95771956,POL98550523,PH29639111,AST39175970,ADJ53536247,OFF72286700,Theft,Claim event,2022-03-12,2022-09-21,Closed,152805.05,37527.53,High,45.678463,-104.854563
CLM54804002,C86634123,POL09888167,PH13726600,AST49164502,ADJ07193709,OFF35932181,Theft,Claim event,2021-06-11,2023-08-31,Active,110050.11,5854.96,High,29.232855,-117.273183
CLM78050925,C73486790,POL21999171,PH24964462,AST67300881,ADJ84920808,OFF15735881,Collision,Claim event,2018-10-30,2020-03-31,Cancelled,166194.6,71544.3,High,36.822922,-106.146135
CLM51073012,C00055470,POL69244971,PH80870210,AST55537994,ADJ10615475,OFF51649519,Theft,Claim event,2018-02-05,2022-01-10,Closed,111212.75,131104.17,High,35.766412,-120.20062
CLM21853017,C84159875,POL43287598,PH18231516,AST61238126,ADJ09710308,OFF03840110,Liability,Claim event,2018-06-19,2018-04-09,Closed,60326.59,38349.44,High,45.6067,-101.192008
CLM60338218,C38247290,POL56608106,PH85935060,AST92758354,ADJ96823488,OFF49706015,Fire,Claim event,2023-05-18,2018-11-17,Active,85358.65,118838.96,Low,41.366227,-73.579662
CLM06900273,C86433518,POL72553935,PH31646458,AST83987745,ADJ99283165,OFF51496844,Liability,Claim event,2023-10-02,2018-04-15,Active,129070.06,136916.95,High,36.741352,-104.740825
CLM53754872,C38356471,POL10517207,PH28218883,AST49899215,ADJ45287953,OFF75432146,Liability,Claim event,2022-09-29,2019-09-23,Active,46000.28,149692.61,Low,47.13554,-74.914096
CLM74427359,C61933028,POL75877711,PH04425578,AST73458121,ADJ44154435,OFF06877261,Fire,Claim event,2023-10-23,2023-11-23,Pending,118273.83,52081.65,Low,36.362793,-77.997014
CLM99707327,C01917061,POL40443877,PH41579923,AST23397222,ADJ75991649,OFF00003196,Fire,Claim event,2021-04-29,2023-02-09,Pending,33677.33,53593.12,Low,47.627869,-97.60633
CLM13736619,C56220578,POL38748887,PH06326722,AST56967228,ADJ87003446,OFF96883856,Theft,Claim event,2018-06-21,2020-11-14,Pending,118331.73,105307.26,Medium,42.129158,-83.257242
CLM01444516,C94947310,POL14351509,PH30271014,AST69010887,ADJ17070231,OFF32698216,Collision,Claim event,2019-06-25,2021-06-06,Closed,161261.4,142821.35,Medium,28.521916,-75.069973
CLM56304849,C19622603,POL73264505,PH41584025,AST03704837,ADJ96127152,OFF42207717,Fire,Claim event,2019-02-19,2021-08-17,Pending,94675.53,57990.29,High,33.728571,-96.224857
CLM85440418,C34902649,POL72499943,PH07446536,AST54738881,ADJ91398863,OFF69208495,Liability,Claim event,2018-05-20,2024-02-20,Closed,51269.33,35670.91,Low,34.879389,-100.310826
CLM78540461,C99031010,POL17755703,PH48391490,AST52581683,ADJ38993446,OFF28806761,Flood,Claim event,2025-05-25,2022-07-23,Active,21052.53,53392.08,Low,41.488583,-114.105482
CLM19956479,C58022693,POL12068995,PH28461775,AST86997661,ADJ61245227,OFF18770870,Flood,Claim event,2019-06-21,2025-11-13,Closed,38120.49,74978.1,Low,39.730736,-96.384424
CLM56522713,C40581713,POL88728937,PH81298503,AST05112323,ADJ90911440,OFF67909214,Flood,Claim event,2025-06-02,2023-07-20,Pending,3091.7,116230.5,Medium,44.303187,-71.237396
CLM92424222,C73046346,POL48118330,PH67216524,AST80981317,ADJ83654356,OFF88047301,Liability,Claim event,2021-08-16,2020-07-18,Cancelled,125948.6,123281.93,High,46.001415,-103.6296
CLM89658989,C12657742,POL40915981,PH04711926,AST06637433,ADJ34992532,OFF48247182,Liability,Claim event,2021-11-02,2021-10-12,Closed,151659.94,116925.6,High,31.092054,-74.733929
CLM08494756,C91403333,POL29289229,PH44604940,AST76586897,ADJ83227810,OFF00889090,Collision,Claim event,2020-08-14,2025-02-18,Active,103712.81,145305.93,High,32.942192,-91.167787
CLM49621723,C32366397,POL98879170,PH78848230,AST26287593,ADJ57692621,OFF49149773,Fire,Claim event,2018-10-25,2025-12-24,Pending,126671.55,129944.86,High,37.44064,-68.514006
CLM79365469,C53525069,POL23796347,PH55790260,AST18705502,ADJ99911526,OFF99102942,Liability,Claim event,2020-10-13,2018-03-21,Pending,59065.1,74223.12,High,29.155637,-103.66004
CLM86730920,C59549333,POL73988563,PH57592410,AST96854168,ADJ50090125,OFF97344190,Theft,Claim event,2022-12-04,2018-01-05,Active,178399.32,99037.4,Medium,42.451809,-110.660325
CLM49512331,C89095274,POL63547352,PH26794027,AST11047399,ADJ00207736,OFF07121738,Flood,Claim event,2021-06-24,2025-04-24,Cancelled,58877.3,93367.7,Medium,28.123536,-107.474482
CLM34408156,C83441486,POL65316291,PH38117461,AST11018095,ADJ33791697,OFF89460267,Flood,Claim event,2022-12-02,2025-02-22,Closed,197259.67,1024.77,Medium,36.003251,-114.734247
CLM62998440,C37957662,POL47843775,PH95570057,AST32372359,ADJ52914086,OFF05138198,Flood,Claim event,2020-06-25,2022-09-17,Closed,128629.27,120959.41,Medium,29.885503,-110.423892
CLM58154976,C29518503,POL72100302,PH07028514,AST08455601,ADJ44175472,OFF37604737,Fire,Claim event,2025-07-30,2023-12-31,Pending,177590.55,69790.1,High,45.291259,-121.090108
CLM74381609,C38170926,POL48800353,PH09584037,AST82959959,ADJ91337902,OFF36752732,Liability,Claim event,2023-07-02,2025-06-25,Closed,154130.85,142420.61,Low,25.806934,-107.949695
CLM01526900,C55922805,POL15751949,PH24375913,AST90045778,ADJ97651919,OFF49431058,Flood,Claim event,2023-03-02,2022-02-16,Closed,198008.39,105285.43,High,40.990557,-69.456412
CLM08348662,C14770104,POL26846273,PH00120392,AST63061923,ADJ96527231,OFF50062340,Collision,Claim event,2023-06-26,2024-07-06,Cancelled,110484.7,88408.02,High,29.719792,-107.891672
CLM86789456,C32981622,POL98281604,PH32105039,AST78472488,ADJ36713123,OFF95995583,Liability,Claim event,2021-07-11,2022-08-09,Active,71933.42,63922.21,Medium,39.583863,-81.319894
CLM43789112,C86450621,POL81202290,PH58141371,AST68849119,ADJ13181247,OFF13424976,Collision,Claim event,2024-11-20,2020-08-08,Cancelled,133610.81,38055.32,Low,43.838143,-97.07042
CLM60298238,C35020865,POL43646670,PH51632848,AST79871585,ADJ08413139,OFF91891642,Collision,Claim event,2025-05-30,2024-11-05,Cancelled,199867.42,6329.31,Medium,36.044555,-95.804225
CLM63086429,C82732546,POL75272830,PH09720993,AST16319931,ADJ36924755,OFF70302095,Flood,Claim event,2022-05-24,2020-12-06,Cancelled,26252.45,25239.71,Low,47.910392,-119.575308
CLM45186875,C24108995,POL39024016,PH86991077,AST09429253,ADJ46785924,OFF47945174,Fire,Claim event,2020-02-23,2021-06-04,Closed,78952.27,119038.55,Medium,25.553375,-106.028347
CLM31696560,C25466695,POL69264547,PH13689568,AST06792275,ADJ92363165,OFF98487586,Liability,Claim event,2019-09-23,2020-04-01,Active,100735.03,83021.46,Medium,31.371099,-71.617878
CLM42731187,C95901417,POL69117178,PH74972636,AST14858668,ADJ30040049,OFF52756566,Theft,Claim event,2024-10-06,2021-04-02,Pending,144418.37,114523.1,High,35.918043,-109.339934
CLM95437439,C37213787,POL83626751,PH00789638,AST99945457,ADJ81060537,OFF95398259,Liability,Claim event,2024-04-13,2022-06-17,Cancelled,103107.19,88103.1,High,34.526237,-89.092525
CLM93916291,C69517169,POL17682956,PH17598483,AST21826959,ADJ07883842,OFF07785402,Fire,Claim event,2020-11-12,2021-02-26,Closed,142311.53,83098.06,Medium,29.732416,-83.852871
CLM21191852,C54826118,POL41653644,PH66004092,AST04214031,ADJ30985001,OFF80392806,Theft,Claim event,2019-05-16,2020-03-24,Closed,179473.65,8970.58,High,43.321142,-83.309529
CLM13628205,C95317329,POL61733444,PH69297463,AST44577678,ADJ41378645,OFF96457280,Flood,Claim event,2022-07-27,2023-04-18,Pending,176964.98,39706.16,High,33.160535,-92.435074
CLM94801470,C37832454,POL70448760,PH23533187,AST25558472,ADJ08591913,OFF73616897,Theft,Claim event,2020-05-26,2025-11-20,Cancelled,191083.44,60254.8,Medium,42.369575,-74.158287
CLM18453918,C55526293,POL16834435,PH07790958,AST13215102,ADJ88302202,OFF80847327,Flood,Claim event,2024-04-19,2023-04-28,Pending,33139.34,110741.39,High,33.619427,-80.824219
CLM44819920,C62947936,POL99179883,PH07530957,AST66852990,ADJ31402590,OFF96938880,Collision,Claim event,2022-07-11,2025-10-06,Closed,2385.51,55461.78,Medium,46.669453,-94.123385
CLM80006339,C88311870,POL93271764,PH67696266,AST13021366,ADJ67063628,OFF23151273,Collision,Claim event,2022-11-15,2025-05-11,Closed,142473.91,32238.22,Low,29.163339,-91.926792
CLM77656453,C86833567,POL77312857,PH10068311,AST71667278,ADJ48596197,OFF24199914,Theft,Claim event,2021-10-20,2022-04-05,Pending,176498.91,143615.91,Low,41.512454,-93.775295
CLM82627536,C92758735,POL74055562,PH08785767,AST75560313,ADJ39820377,OFF18483975,Theft,Claim event,2021-05-22,2018-10-03,Active,33824.34,54438.95,Low,44.407751,-99.236611
CLM69552291,C60723450,POL48482219,PH57693033,AST17021668,ADJ18500827,OFF41513835,Liability,Claim event,2025-11-10,2024-07-14,Pending,191914.57,92162.22,Medium,37.448725,-97.802403
CLM81157531,C91053831,POL00361669,PH24489949,AST51691507,ADJ04204223,OFF00848721,Theft,Claim event,2024-03-12,2024-10-03,Closed,77094.24,3182.81,High,40.941194,-94.972908
CLM11490265,C42941231,POL10636780,PH32964003,AST50777911,ADJ82985164,OFF18976797,Collision,Claim event,2019-05-23,2021-10-14,Closed,9123.37,30228.71,High,44.085782,-76.512596
CLM87754623,C33421995,POL54390991,PH38616441,AST09803478,ADJ02021053,OFF50300671,Liability,Claim event,2022-04-18,2022-11-06,Active,40212.28,121378.89,Low,28.984113,-88.727684
CLM44661084,C00024606,POL94951475,PH65185503,AST62690670,ADJ58168217,OFF13015289,Collision,Claim event,2023-02-12,2019-05-27,Active,188884.27,145263.54,Low,38.049492,-85.050896
CLM49872692,C47276688,POL21181708,PH26554450,AST13592738,ADJ35346736,OFF67510906,Fire,Claim event,2024-06-17,2021-03-02,Cancelled,32966.53,31404.8,High,43.190628,-113.613409
CLM51866784,C34863596,POL84801996,PH15178855,AST52581683,ADJ46262060,OFF67605701,Flood,Claim event,2021-04-03,2022-12-18,Closed,143107.03,17230.5,Medium,37.730421,-90.549683
CLM94253860,C45156353,POL62281707,PH95896995,AST98467027,ADJ06345748,OFF02684637,Flood,Claim event,2020-09-04,2021-10-23,Active,196291.36,118706.21,Medium,27.189438,-73.764984
CLM27058627,C54875934,POL42776731,PH33850836,AST80249351,ADJ71885838,OFF65794763,Liability,Claim event,2020-08-14,2020-12-03,Active,142147.31,61275.14,Medium,46.195311,-69.796954
CLM06684554,C69203692,POL20114826,PH42499146,AST50715332,ADJ84961760,OFF76043449,Theft,Claim event,2019-12-19,2024-10-16,Pending,158442.66,86941.49,High,26.648551,-102.751855
CLM48038733,C17069147,POL22444757,PH07253989,AST83176082,ADJ66927372,OFF33050254,Liability,Claim event,2024-02-11,2021-10-26,Closed,54524.9,134538.72,High,41.954037,-98.365183
CLM44002846,C35991787,POL67154468,PH12695583,AST82432352,ADJ66296706,OFF69418432,Liability,Claim event,2022-11-11,2024-09-27,Cancelled,122170.51,140981.89,Medium,37.361195,-109.283124
CLM28558903,C38068198,POL96588841,PH03562886,AST06133488,ADJ20796250,OFF27279009,Flood,Claim event,2019-12-28,2019-02-06,Active,172312.37,105556.38,High,27.100646,-121.126264
CLM57785878,C57952577,POL06144086,PH17259227,AST88781813,ADJ96100078,OFF30914675,Liability,Claim event,2020-04-14,2024-01-03,Active,23684.43,38514.1,Medium,26.168602,-121.660125
CLM59768109,C41498307,POL25448104,PH37549734,AST53905101,ADJ58605744,OFF50300671,Collision,Claim event,2021-09-16,2025-02-21,Closed,110492.4,146531.52,High,28.723008,-90.827525
CLM09018321,C68834786,POL85266436,PH24455500,AST35596603,ADJ06150495,OFF01921894,Collision,Claim event,2021-03-25,2021-08-06,Active,126544.58,110168.27,High,46.244357,-67.254447
CLM51019063,C07192016,POL61809130,PH29878980,AST23102829,ADJ58606918,OFF51353473,Flood,Claim event,2022-09-24,2024-01-26,Active,128289.78,44177.84,Medium,47.395436,-119.036251
CLM59505555,C09897661,POL07158097,PH11057957,AST01028510,ADJ90322852,OFF21903080,Flood,Claim event,2022-09-26,2024-10-17,Closed,110722.78,27372.3,High,34.569441,-112.239637
CLM20131648,C80880250,POL69337462,PH89797789,AST74072591,ADJ20314261,OFF80351046,Liability,Claim event,2023-08-10,2022-04-29,Pending,86616.18,122631.05,Low,32.435823,-88.431179
CLM11808540,C12591583,POL38289203,PH19484402,AST56982490,ADJ17457599,OFF41303074,Theft,Claim event,2019-01-23,2023-01-31,Active,65509.04,37992.39,Medium,27.774233,-91.299287
CLM84938938,C00540931,POL19838261,PH20591364,AST09526704,ADJ81904515,OFF16401701,Fire,Claim event,2024-07-27,2018-05-08,Active,110509.45,49534.82,Medium,25.694761,-68.245778
CLM90287945,C93971642,POL28733836,PH64394738,AST05963303,ADJ01540469,OFF87348112,Fire,Claim event,2019-09-24,2025-05-18,Closed,52757.14,96824.75,Low,36.682792,-88.274451
CLM99403367,C51601106,POL03100641,PH13433251,AST60011421,ADJ27501267,OFF16976433,Fire,Claim event,2018-12-17,2025-06-12,Active,113823.17,5201.25,High,36.499442,-82.62595
CLM55543673,C23657414,POL82172878,PH41516117,AST50606331,ADJ73112661,OFF30754453,Flood,Claim event,2024-03-17,2022-05-27,Closed,98524.99,102615.35,Low,36.810414,-112.275776
CLM97961757,C56487491,POL07613152,PH33534055,AST64195978,ADJ97829370,OFF35593291,Collision,Claim event,2023-11-05,2021-08-16,Pending,95132.29,146377.38,Low,41.132093,-107.079281
CLM09739301,C24254429,POL95918070,PH70663258,AST50258839,ADJ79754282,OFF50656766,Theft,Claim event,2018-12-29,2025-01-28,Active,15401.59,120428.18,Medium,33.885738,-77.511497
CLM28051410,C81435099,POL77515852,PH73019993,AST21826361,ADJ11744753,OFF63908942,Liability,Claim event,2025-05-28,2019-04-26,Cancelled,23647.1,28552.38,High,40.695322,-94.617311
CLM71614850,C38187627,POL14681252,PH93987026,AST90136981,ADJ98345074,OFF58611567,Liability,Claim event,2025-04-24,2022-02-09,Pending,149458.97,148138.91,Medium,26.079311,-93.545115
CLM64841527,C73983988,POL28753980,PH02370578,AST96862232,ADJ39086705,OFF14995088,Theft,Claim event,2022-10-23,2022-09-12,Pending,139097.57,140823.65,High,35.825149,-110.591187
CLM90111764,C53590612,POL61734035,PH49719589,AST19368297,ADJ24407246,OFF70744585,Liability,Claim event,2024-11-24,2018-08-04,Cancelled,143394.01,35807.71,Low,45.594414,-116.48597
CLM95901122,C43594383,POL89737380,PH68964780,AST81039999,ADJ05987264,OFF98447532,Collision,Claim event,2020-03-31,2022-04-23,Closed,66184.5,82225.84,Low,32.141742,-115.899544
CLM47948658,C38340358,POL99101573,PH31538768,AST56484128,ADJ14414430,OFF15663747,Fire,Claim event,2018-05-10,2023-09-12,Closed,56650.72,54851.43,Low,33.158831,-71.508631
CLM05435960,C71782578,POL38767267,PH65267025,AST70704661,ADJ72768927,OFF22949038,Fire,Claim event,2021-06-11,2025-04-27,Cancelled,81154.27,142957.78,Low,46.43365,-79.291094
CLM33592539,C16538794,POL20760986,PH17505577,AST01787522,ADJ96823488,OFF07357208,Liability,Claim event,2023-09-08,2024-07-02,Closed,102122.27,22262.05,Low,42.697422,-87.096725
CLM97001722,C66361960,POL59539180,PH50883773,AST43358623,ADJ23445886,OFF34732641,Fire,Claim event,2022-10-05,2025-01-04,Closed,119897.85,96310.02,High,29.801722,-79.248463
CLM79321961,C16329058,POL40107594,PH26327067,AST15855302,ADJ33919413,OFF78215087,Liability,Claim event,2022-09-25,2022-07-18,Active,109218.49,108994.42,High,25.481558,-88.923795
CLM61539318,C29102431,POL70872139,PH10913892,AST45128514,ADJ40013508,OFF34630785,Fire,Claim event,2018-07-08,2023-07-11,Cancelled,167302.02,140476.36,Low,36.74122,-75.101883
CLM41166321,C84986310,POL50643342,PH55378446,AST86339122,ADJ01991880,OFF13508438,Fire,Claim event,2021-04-28,2025-06-28,Active,188166.38,52686.22,Medium,44.222103,-76.944726
CLM35909632,C29630353,POL76370082,PH10346102,AST78751894,ADJ84086005,OFF41896464,Collision,Claim event,2024-11-02,2024-07-24,Pending,112864.8,99090.91,High,26.156325,-73.534513
CLM85880351,C95543035,POL13327062,PH87990266,AST33725707,ADJ97199480,OFF73301781,Collision,Claim event,2025-10-31,2021-06-06,Pending,147147.49,67126.86,High,44.113653,-90.250698
CLM01887288,C36533652,POL03917193,PH34316861,AST26271268,ADJ48399275,OFF91268881,Collision,Claim event,2018-11-27,2023-01-25,Active,70150.88,100542.22,Medium,37.241455,-88.924806
CLM42149949,C63935612,POL19990941,PH64312752,AST41788712,ADJ44218237,OFF04043373,Collision,Claim event,2019-03-21,2021-09-08,Pending,156112.1,8979.83,High,40.299478,-104.154175
CLM16933471,C20941837,POL57787477,PH00828871,AST95091252,ADJ82235413,OFF92350745,Collision,Claim event,2025-10-18,2024-10-09,Cancelled,169547.88,146681.89,High,45.259441,-75.514111
CLM84927556,C20281073,POL91679868,PH36159787,AST83380349,ADJ01618492,OFF64592915,Flood,Claim event,2025-01-25,2024-02-12,Closed,76376.7,83761.21,High,32.82636,-85.050161
CLM84339762,C75611230,POL30982344,PH18277521,AST90566941,ADJ13094842,OFF46605846,Fire,Claim event,2024-03-10,2025-12-27,Active,136869.22,97474.81,Low,37.707046,-119.816313
CLM32900127,C86360299,POL09993807,PH68565283,AST08224353,ADJ52599855,OFF96190971,Collision,Claim event,2019-05-24,2022-01-05,Active,135922.04,134203.07,Medium,26.573663,-114.067834
CLM38616533,C54064543,POL04134274,PH47236688,AST76044510,ADJ57353895,OFF91044201,Collision,Claim event,2023-06-01,2022-05-20,Cancelled,176798.37,12711.42,High,41.301359,-68.543138
CLM78693299,C55094550,POL86112653,PH91134099,AST01086138,ADJ92015816,OFF11235553,Collision,Claim event,2023-03-22,2024-05-09,Pending,19099.97,60118.71,Medium,41.659958,-95.910282
CLM36930440,C69167538,POL78498814,PH59079709,AST46052482,ADJ18024293,OFF56819881,Flood,Claim event,2019-11-22,2024-04-17,Active,142958.7,18124.4,Medium,38.85008,-97.227974
CLM75973463,C57033600,POL97562824,PH98470573,AST40159025,ADJ17813893,OFF27628498,Liability,Claim event,2025-11-09,2023-01-27,Active,113678.18,60756.51,Medium,46.070213,-69.509885
CLM33604485,C22405283,POL95666786,PH52137937,AST49899215,ADJ34350858,OFF43832964,Collision,Claim event,2021-12-15,2022-09-05,Closed,39196.93,93572.33,High,35.25785,-98.887521
CLM12847702,C82387054,POL12464446,PH59729063,AST23090263,ADJ18277970,OFF23368997,Flood,Claim event,2020-10-07,2018-12-08,Cancelled,81440.98,38271.4,High,31.014611,-77.622786
CLM90564761,C79114594,POL89068174,PH79499986,AST08009509,ADJ90925413,OFF34084304,Flood,Claim event,2024-02-01,2018-04-03,Cancelled,183250.66,57146.65,Medium,44.442966,-97.843658
CLM49533832,C44606364,POL20664493,PH36699760,AST87872922,ADJ55862140,OFF87997618,Flood,Claim event,2021-02-01,2018-04-11,Closed,76177.34,32766.1,High,40.493054,-111.222454
CLM29854620,C11543316,POL26510519,PH01038227,AST96854168,ADJ58141372,OFF51166453,Flood,Claim event,2020-12-19,2019-12-01,Cancelled,61222.98,145644.26,High,25.298644,-67.635013
CLM93863215,C32888152,POL74347731,PH58984622,AST65837930,ADJ14231332,OFF96832182,Theft,Claim event,2018-09-05,2022-03-21,Closed,47254.85,106595.39,Low,45.748592,-68.845114
CLM89261130,C38142536,POL06083157,PH55322766,AST87395778,ADJ82756760,OFF07683431,Collision,Claim event,2018-05-25,2025-11-04,Cancelled,66167.7,55545.22,Low,39.471104,-120.277645
CLM48957207,C27694643,POL76953278,PH46625724,AST14158152,ADJ02497880,OFF27315672,Liability,Claim event,2023-05-17,2021-02-21,Active,114959.25,33461.69,Medium,39.093295,-103.308542
