inspection_id,asset_id,office_id,inspection_type,status,scheduled_date,completed_date,appraised_value,inspector_notes,condition_rating
INSP87823422,AST07531812,OFF20824528,Follow-up,Cancelled,2019-12-02,2021-08-11,93107.84,OK,Excellent
INSP52971336,AST69766750,OFF15769857,Initial,Closed,2022-03-19,2020-09-02,75669.89,OK,Excellent
INSP85507356,AST52450024,OFF39061604,Initial,Pending,2020-07-20,2019-04-26,96635.0,OK,Good
INSP94230795,AST57528371,OFF25675051,Follow-up,Closed,2022-10-08,2025-08-11,92183.83,OK,Fair
INSP78289674,AST04761001,OFF11790426,Follow-up,Pending,2019-07-16,2018-06-25,5362.63,OK,Good
INSP70103164,AST31308639,OFF43546778,Initial,Closed,2022-09-20,2023-05-17,227241.74,OK,Excellent
INSP22226524,AST81015939,OFF23962224,Initial,Pending,2024-10-21,2022-05-04,228215.92,OK,Poor
INSP55423170,AST85826410,OFF82173062,Annual,Active,2019-07-22,2021-11-21,49907.44,OK,Excellent
INSP06564691,AST30606243,OFF22136737,Follow-up,Closed,2019-10-21,2023-03-09,14383.63,OK,Excellent
INSP14573792,AST52532221,OFF15814889,Follow-up,Closed,2019-01-28,2019-03-19,94670.07,OK,Fair
INSP40049160,AST71147844,OFF93968907,Annual,Pending,2019-04-23,2019-09-30,216668.02,OK,Good
INSP25930071,AST37032885,OFF46898360,Annual,Active,2025-08-05,2019-01-19,94081.14,OK,Excellent
INSP93474012,AST29223782,OFF01421549,Initial,Closed,2024-05-22,2022-09-02,208314.19,OK,Fair
INSP06497537,AST57871294,OFF74465524,Follow-up,Pending,2020-06-24,2018-01-03,27814.86,OK,Fair
INSP87261505,AST42435666,OFF92565683,Follow-up,Closed,2024-08-11,2020-02-02,40606.29,OK,Poor
INSP31531110,AST10020730,OFF05111866,Follow-up,Closed,2020-05-25,2020-07-17,202414.21,OK,Excellent
INSP09734797,AST41089369,OFF34998885,Annual,Pending,2024-06-01,2018-08-07,213530.31,OK,Fair
INSP06180133,AST40771017,OFF92205878,Annual,Pending,2024-07-27,2022-12-30,221620.94,OK,Excellent
INSP90540627,AST81964406,OFF35982504,Annual,Cancelled,2021-09-01,2023-08-13,239520.87,OK,Poor
INSP88466574,AST50788999,OFF44679929,Annual,Pending,2022-11-15,2019-12-15,52816.92,OK,Poor
INSP71991795,AST17130558,OFF34015342,Annual,Active,2024-04-07,2022-12-06,207525.71,OK,Good
INSP51638974,AST46052482,OFF82399305,Follow-up,Closed,2020-08-18,2024-06-26,249906.4,OK,Poor
INSP96276774,AST73425747,OFF16853365,Initial,Cancelled,2018-11-08,2020-10-24,179312.56,OK,Excellent
INSP71725048,AST59612971,OFF29150733,Follow-up,Closed,2019-01-29,2021-01-19,81764.43,OK,Excellent
INSP24809200,AST79758807,OFF08068616,Initial,Pending,2020-11-24,2021-11-27,215939.41,OK,Good
INSP60996976,AST76674560,OFF52358416,Initial,Cancelled,2019-07-16,2018-05-30,63546.29,OK,Good
INSP58020791,AST03529625,OFF16760264,Follow-up,Closed,2022-09-06,2025-05-05,66539.83,OK,Good
INSP30005777,AST22187736,OFF47199470,Annual,Pending,2022-07-04,2019-08-29,217351.94,OK,Fair
INSP82996275,AST67102284,OFF47511905,Follow-up,Pending,2024-06-13,2019-08-24,108906.26,OK,Good
INSP96562859,AST06633618,OFF14846184,Follow-up,Cancelled,2023-08-23,2025-05-29,168497.5,OK,Excellent
INSP87173033,AST94171303,OFF37981377,Annual,Pending,2021-09-19,2018-07-06,62959.76,OK,Excellent
INSP45829401,AST89687960,OFF87536016,Initial,Closed,2018-06-24,2020-02-29,236538.53,OK,Good
INSP63617013,AST86790123,OFF56700994,Follow-up,Closed,2018-02-10,2021-02-14,192345.25,OK,Poor
INSP21369146,AST17925714,OFF20841068,Annual,Active,2025-08-21,2025-03-23,35554.63,OK,Excellent
INSP47245886,AST85221306,OFF66447294,Initial,Cancelled,2022-02-27,2020-11-19,72890.41,OK,Excellent
INSP66511201,AST49011420,OFF40897702,Follow-up,Cancelled,2018-08-26,2021-11-25,6217.64,OK,Fair
INSP76129009,AST08317672,OFF40138715,Initial,Pending,2020-02-10,2019-08-26,208855.35,OK,Excellent
INSP96976719,AST22702943,OFF73996232,Initial,Cancelled,2020-07-09,2025-05-29,37566.01,OK,Poor
INSP64733794,AST41979322,OFF57513257,Initial,Active,2024-06-28,2021-08-10,167754.83,OK,Poor
INSP77615373,AST71482176,OFF28837136,Initial,Closed,2023-06-01,2019-01-19,57737.05,OK,Poor
INSP85194899,AST67197757,OFF42434590,Follow-up,Closed,2025-08-22,2021-05-05,178857.81,OK,Poor
INSP65667575,AST84012557,OFF53913128,Follow-up,Closed,2019-11-14,2022-06-08,184527.31,OK,Fair
INSP06432757,AST12486202,OFF44382201,Annual,Pending,2018-02-18,2024-02-04,209141.81,OK,Fair
INSP43413241,AST79098700,OFF94111916,Initial,Cancelled,2025-08-10,2023-04-16,227539.95,OK,Excellent
INSP14724469,AST92649235,OFF65794763,Initial,Pending,2025-04-18,2025-11-09,61105.06,OK,Excellent
INSP25465799,AST34118497,OFF89875283,Initial,Cancelled,2025-04-11,2025-07-26,128675.27,OK,Excellent
INSP02063184,AST45734613,OFF83432217,Initial,Cancelled,2023-01-03,2019-02-16,131566.93,OK,Fair
INSP85503702,AST26257742,OFF37537974,Initial,Active,2024-07-08,2018-03-29,131738.17,OK,Fair
INSP69927359,AST65242216,OFF94087172,Initial,Cancelled,2025-06-12,2021-04-02,214937.13,OK,Good
INSP94445993,AST81588871,OFF99509272,Follow-up,Pending,2021-11-10,2021-09-07,219480.57,OK,Good
INSP58382355,AST32149930,OFF55117706,Annual,Active,2022-02-20,2023-05-11,236399.72,OK,Excellent
INSP67917233,AST70667296,OFF75433537,Follow-up,Cancelled,2021-05-09,2022-06-07,42863.8,OK,Excellent
INSP38249892,AST89253307,OFF35241624,Initial,Pending,2021-08-27,2020-03-17,211422.76,OK,Good
INSP03959825,AST74132298,OFF62146970,Annual,Pending,2018-02-27,2024-10-06,231107.9,OK,Fair
INSP44038239,AST51787804,OFF26794612,Follow-up,Cancelled,2022-05-28,2023-12-25,43513.95,OK,Good
INSP21984694,AST56416469,OFF07248197,Initial,Pending,2024-04-17,2022-02-20,23388.6,OK,Fair
INSP71261460,AST84482976,OFF74057762,Initial,Pending,2021-12-17,2022-01-21,120026.87,OK,Poor
INSP23244660,AST85739032,OFF12229856,Initial,Pending,2018-12-05,2025-09-04,76824.56,OK,Poor
INSP38927735,AST98276271,OFF67251207,Annual,Closed,2025-07-30,2022-10-19,89154.71,OK,Fair
INSP78970662,AST66388768,OFF53492216,Follow-up,Active,2023-03-04,2024-08-21,61605.57,OK,Poor
INSP56094254,AST06806268,OFF21755262,Initial,Closed,2020-05-15,2023-06-28,60087.83,OK,Poor
INSP38060337,AST46387060,OFF76941444,Annual,Pending,2021-05-08,2023-10-14,201856.61,OK,Good
INSP35100237,AST19572656,OFF77265524,Annual,Active,2020-11-30,2021-12-13,147757.63,OK,Good
INSP93321531,AST08509541,OFF63375140,Annual,Closed,2021-02-10,2018-12-09,101168.2,OK,Excellent
INSP56041823,AST28543232,OFF19354501,Initial,Pending,2018-02-23,2024-11-21,54786.48,OK,Good
INSP78472806,AST10005514,OFF08542095,Annual,Closed,2024-01-23,2023-02-19,67278.0,OK,Excellent
INSP18828562,AST06939166,OFF75964780,Initial,Active,2019-07-11,2025-10-21,120054.66,OK,Good
INSP41263580,AST41979117,OFF79104217,Initial,Active,2024-10-05,2019-01-02,228989.36,OK,Poor
INSP87228228,AST73636165,OFF99115033,Annual,Pending,2022-11-26,2022-08-21,7643.51,OK,Poor
INSP19002095,AST28295499,OFF33846977,Annual,Pending,2019-05-23,2020-09-06,83317.44,OK,Good
INSP46728372,AST09927453,OFF72551376,Annual,Active,2019-10-16,2025-03-08,175331.28,OK,Poor
INSP46623478,AST73662999,OFF57743748,Follow-up,Cancelled,2024-06-15,2025-11-22,17464.67,OK,Good
INSP75530712,AST04239905,OFF87305797,Follow-up,Closed,2021-09-16,2025-04-03,215892.7,OK,Excellent
INSP32777596,AST48271549,OFF62722887,Annual,Closed,2019-03-24,2021-07-07,75720.98,OK,Good
INSP31177950,AST42286483,OFF14451065,Follow-up,Active,2021-09-20,2025-06-06,155351.17,OK,Fair
INSP49516215,AST48440043,OFF93926593,Initial,Closed,2018-04-29,2024-10-17,159391.66,OK,Fair
INSP53696132,AST14607521,OFF58564019,Initial,Cancelled,2025-08-13,2019-11-16,175059.31,OK,Good
INSP81265126,AST11371584,OFF60033057,Initial,Active,2024-08-18,2023-05-28,39889.35,OK,Excellent
INSP25498224,AST63074994,OFF78564874,Follow-up,Cancelled,2020-04-09,2020-08-02,238842.45,OK,Poor
INSP66115527,AST06190923,OFF50846268,Annual,Pending,2024-06-05,2018-09-15,201237.05,OK,Fair
INSP78299868,AST44261019,OFF26289030,Annual,Closed,2024-06-22,2019-07-28,147891.95,OK,Excellent
INSP12830823,AST12926820,OFF66071557,Initial,Closed,2024-11-29,2023-11-25,108377.47,OK,Excellent
INSP35788938,AST70370979,OFF26090551,Initial,Active,2022-05-14,2021-06-06,16985.01,OK,Fair
INSP76859382,AST78691994,OFF18532131,Initial,Cancelled,2019-01-14,2022-05-22,161894.57,OK,Excellent
INSP22550530,AST05119800,OFF77233323,Follow-up,Closed,2022-03-02,2021-02-12,27680.99,OK,Poor
INSP40837128,AST11400116,OFF79076473,Follow-up,Cancelled,2022-10-03,2021-12-02,199924.3,OK,Fair
INSP29553525,AST99093910,OFF88562223,Annual,Pending,2020-12-02,2024-09-15,28263.85,OK,Poor
INSP08240899,AST21467837,OFF76406890,Initial,Cancelled,2019-03-26,2019-12-05,145870.8,OK,Poor
INSP08324994,AST78671588,OFF62977267,Follow-up,Pending,2021-12-17,2023-01-21,110570.78,OK,Fair
INSP45622460,AST75736494,OFF39224192,Initial,Active,2020-08-16,2021-04-02,8502.15,OK,Fair
INSP10278125,AST54360915,OFF78649892,Follow-up,Cancelled,2022-10-14,2021-09-08,27490.28,OK,Poor
INSP19814314,AST79885501,OFF24975643,Annual,Pending,2025-11-11,2019-05-17,70829.78,OK,Good
INSP00593506,AST09926102,OFF79596183,Initial,Cancelled,2024-03-05,2020-06-13,181986.3,OK,Good
INSP25527291,AST42489630,OFF47440455,Annual,Cancelled,2018-09-25,2023-06-28,58799.62,OK,Good
INSP42786439,AST14024069,OFF57310538,Annual,Cancelled,2025-09-09,2019-07-16,241208.54,OK,Good
INSP04139541,AST90647778,OFF98960463,Follow-up,Closed,2018-08-20,2020-01-29,45892.41,OK,Fair
INSP85844396,AST74068935,OFF04206503,Annual,Pending,2020-02-09,2018-01-28,249817.49,OK,Excellent
INSP90774625,AST01626257,OFF09501389,Follow-up,Pending,2024-05-28,2025-08-18,215675.57,OK,Fair
INSP64135446,AST88498057,OFF40990705,Follow-up,Cancelled,2021-04-05,2024-10-18,89110.76,OK,Poor
INSP81212907,AST04397215,OFF70543190,Follow-up,Closed,2018-10-15,2023-02-19,172170.85,OK,Good
INSP73381342,AST07120321,OFF33292607,Initial,Closed,2022-06-14,2025-11-21,86371.31,OK,Fair
INSP88584415,AST63123863,OFF65158466,Initial,Pending,2020-06-28,2024-03-10,83434.22,OK,Excellent
INSP58213804,AST62104241,OFF83007296,Initial,Cancelled,2023-08-20,2024-05-03,58152.61,OK,Good
INSP14627374,AST24953802,OFF01897272,Initial,Cancelled,2021-12-23,2023-02-08,149543.72,OK,Good
INSP45348912,AST69036763,OFF76758320,Initial,Cancelled,2021-08-15,2021-04-28,177424.01,OK,Poor
INSP48880294,AST15634238,OFF65140845,Annual,Cancelled,2025-05-29,2025-06-17,60497.12,OK,Fair
INSP95284815,AST77592560,OFF44273342,Follow-up,Active,2024-12-16,2018-02-16,85697.45,OK,Fair
INSP81738869,AST62950410,OFF51166453,Initial,Pending,2022-09-01,2018-12-18,218130.74,OK,Fair
INSP90509498,AST75603487,OFF61271247,Initial,Active,2023-10-16,2024-03-14,95756.49,OK,Excellent
INSP03860022,AST95224491,OFF78610649,Follow-up,Pending,2020-07-17,2019-12-15,38897.34,OK,Fair
INSP68568949,AST66821623,OFF81809544,Follow-up,Closed,2023-06-12,2023-05-03,178495.38,OK,Good
INSP24207670,AST71722895,OFF08996050,Initial,Pending,2025-03-04,2020-08-20,178736.65,OK,Excellent
INSP73625367,AST30473543,OFF91874417,Follow-up,Pending,2024-03-28,2022-02-28,233026.66,OK,Poor
INSP73141974,AST01420814,OFF71811195,Initial,Pending,2020-09-05,2021-02-18,68950.71,OK,Fair
INSP44145671,AST54376592,OFF59023278,Annual,Closed,2018-10-15,2021-03-04,190530.45,OK,Good
INSP17269366,AST22843149,OFF89001946,Follow-up,Active,2020-09-12,2023-07-02,111671.29,OK,Fair
INSP90029075,AST29402753,OFF04899110,Annual,Closed,2024-06-15,2019-04-11,151711.16,OK,Poor
INSP98564646,AST49274815,OFF54529063,Follow-up,Pending,2024-02-17,2020-01-21,57918.22,OK,Poor
INSP71790018,AST97727639,OFF06396552,Initial,Cancelled,2023-12-24,2021-09-19,15757.65,OK,Excellent
INSP29207129,AST52567899,OFF57212675,Annual,Closed,2020-06-05,2018-11-11,248773.8,OK,Excellent
INSP41409230,AST99895191,OFF29906265,Follow-up,Cancelled,2022-02-01,2024-09-15,119252.95,OK,Excellent
INSP52195694,AST13752734,OFF58992959,Follow-up,Cancelled,2021-01-16,2018-10-01,222086.13,OK,Good
INSP87018818,AST68158443,OFF58035109,Annual,Pending,2024-08-11,2023-09-26,113306.3,OK,Fair
INSP81169099,AST22658391,OFF52463423,Annual,Active,2020-07-11,2023-12-07,214072.29,OK,Excellent
INSP60203423,AST77753419,OFF50396104,Follow-up,Cancelled,2021-05-29,2020-03-12,115160.75,OK,Excellent
INSP37895149,AST72740862,OFF50571650,Annual,Active,2024-12-28,2025-04-30,201221.58,OK,Poor
INSP04640692,AST31898589,OFF98051013,Initial,Active,2023-06-09,2024-02-25,149814.62,OK,Good
INSP78490344,AST06882171,OFF00154804,Initial,Cancelled,2020-01-11,2018-03-08,18998.2,OK,Poor
INSP04006463,AST79220180,OFF31061431,Follow-up,Closed,2025-02-14,2018-02-09,64912.52,OK,Excellent
INSP33950764,AST13828118,OFF30165665,Annual,Cancelled,2024-08-31,2023-05-30,208303.11,OK,Poor
INSP71326967,AST32886595,OFF51627659,Annual,Pending,2024-05-05,2025-01-14,243033.41,OK,Poor
INSP17849291,AST21452827,OFF34093649,Follow-up,Pending,2025-10-23,2019-07-12,166502.67,OK,Poor
INSP07786715,AST57451765,OFF54033750,Initial,Active,2023-06-23,2025-07-18,138229.4,OK,Fair
INSP22849159,AST38436471,OFF58127609,Annual,Cancelled,2019-06-01,2023-05-23,43496.06,OK,Fair
INSP67648544,AST12256288,OFF69709070,Follow-up,Closed,2022-09-01,2022-01-16,38001.0,OK,Fair
INSP51923707,AST74055548,OFF04681772,Annual,Closed,2023-03-19,2024-04-17,245925.34,OK,Poor
INSP66327028,AST77208848,OFF32463878,Follow-up,Cancelled,2020-06-16,2018-05-07,7622.72,OK,Good
INSP57321691,AST72775758,OFF61801478,Annual,Cancelled,2018-11-27,2023-02-19,109467.2,OK,Fair
INSP33719861,AST31565898,OFF10999053,Annual,Closed,2021-02-21,2018-03-08,205765.49,OK,Good
INSP18859268,AST48470325,OFF57730741,Annual,Closed,2024-09-28,2022-05-03,193984.91,OK,Good
INSP18185353,AST22936242,OFF70041416,Initial,Pending,2025-11-06,2018-09-26,56623.53,OK,Poor
INSP65406366,AST55405673,OFF52859187,Follow-up,Pending,2021-09-11,2019-10-06,113308.73,OK,Poor
INSP83270106,AST23685884,OFF01935937,Follow-up,Active,2023-03-06,2024-11-17,210617.69,OK,Fair
INSP50558111,AST21186156,OFF51981655,Initial,Closed,2018-05-18,2022-07-14,126150.97,OK,Poor
INSP95737499,AST42693063,OFF56083035,Initial,Cancelled,2024-09-24,2023-04-20,219729.2,OK,Poor
INSP82424270,AST52239099,OFF64066880,Annual,Closed,2018-09-28,2021-09-14,157084.3,OK,Good
INSP74812895,AST44261019,OFF71543216,Annual,Cancelled,2018-05-01,2021-08-05,55922.63,OK,Excellent
INSP75282243,AST55782850,OFF62127474,Initial,Cancelled,2020-06-28,2022-09-26,156257.38,OK,Excellent
INSP73162947,AST10490166,OFF05119533,Annual,Active,2025-10-13,2023-11-02,36984.38,OK,Poor
INSP11131615,AST07789695,OFF42298313,Follow-up,Cancelled,2018-02-01,2020-11-29,145728.8,OK,Excellent
INSP59243145,AST33136909,OFF65977550,Follow-up,Cancelled,2025-03-18,2024-04-07,244770.17,OK,Fair
INSP35404388,AST19842025,OFF93279944,Follow-up,Cancelled,2024-09-20,2024-05-18,96200.0,OK,Fair
INSP55372806,AST14728965,OFF76605884,Initial,Closed,2023-04-13,2023-12-28,102392.05,OK,Excellent
INSP61410926,AST91468989,OFF84925552,Annual,Cancelled,2023-06-07,2018-12-19,221392.9,OK,Excellent
INSP45627746,AST45578445,OFF41387817,Follow-up,Pending,2018-10-30,2021-10-02,237067.18,OK,Excellent
INSP65926504,AST15409720,OFF37427873,Follow-up,Active,2025-04-22,2023-05-19,137620.8,OK,Good
INSP19565500,AST37804317,OFF88828315,Initial,Active,2018-12-17,2022-04-29,23722.85,OK,Good
INSP89119282,AST04355104,OFF23361650,Initial,Active,2025-12-29,2021-09-24,101404.74,OK,Fair
INSP48844617,AST35923843,OFF62924274,Annual,Closed,2024-05-18,2024-11-03,229908.06,OK,Fair
INSP98976110,AST33193075,OFF58500395,Follow-up,Closed,2020-03-03,2019-04-02,188963.12,OK,Excellent
INSP17642329,AST40438730,OFF16701637,Initial,Active,2022-04-07,2020-04-16,11751.94,OK,Good
INSP72244820,AST82720421,OFF82386916,Initial,Closed,2022-11-19,2022-07-22,9648.85,OK,Fair
INSP19299099,AST39004464,OFF16749602,Annual,Active,2021-03-01,2023-05-22,80683.93,OK,Excellent
INSP66392238,AST58575045,OFF80459209,Initial,Pending,2025-06-22,2024-10-21,47583.5,OK,Good
INSP54392290,AST44649228,OFF75797389,Follow-up,Active,2019-11-20,2023-06-23,85078.41,OK,Poor
INSP09691506,AST70250920,OFF91665219,Annual,Pending,2021-03-21,2020-03-09,97031.59,OK,Excellent
INSP20940823,AST42679464,OFF93880474,Annual,Pending,2025-04-30,2024-06-24,154102.98,OK,Good
INSP09880348,AST78748242,OFF48579672,Initial,Cancelled,2025-08-04,2020-09-17,156147.16,OK,Poor
INSP66368124,AST29688470,OFF70377539,Initial,Pending,2024-02-01,2019-10-06,180835.01,OK,Fair
INSP70879894,AST38483013,OFF38474328,Annual,Cancelled,2023-02-24,2018-01-05,110002.14,OK,Excellent
INSP88391783,AST87283248,OFF31477915,Initial,Active,2019-12-14,2018-12-23,97137.83,OK,Poor
INSP77868287,AST04119513,OFF83170560,Initial,Active,2025-05-17,2024-02-27,207211.73,OK,Excellent
INSP62149240,AST64562837,OFF46336111,Follow-up,Active,2024-06-25,2021-01-05,219697.68,OK,Excellent
INSP40536419,AST65330402,OFF69571495,Annual,Closed,2022-05-19,2025-08-26,118251.83,OK,Fair
INSP31096291,AST44360021,OFF87103813,Annual,Cancelled,2021-05-27,2024-10-08,105384.46,OK,Poor
INSP73135826,AST33606372,OFF62578621,Initial,Pending,2022-01-29,2018-03-26,147114.27,OK,Fair
INSP37444893,AST55405699,OFF84366431,Follow-up,Closed,2022-04-10,2025-09-28,42568.12,OK,Excellent
INSP46887399,AST31464933,OFF71268238,Initial,Pending,2022-10-08,2020-11-18,125027.06,OK,Good
INSP08318039,AST15714625,OFF15786290,Follow-up,Cancelled,2020-02-01,2022-06-19,214183.39,OK,Fair
INSP76517644,AST41034091,OFF38474328,Follow-up,Cancelled,2020-12-15,2022-04-30,166405.48,OK,Good
INSP71459452,AST81894431,OFF06927412,Initial,Pending,2021-04-07,2023-04-28,194613.98,OK,Excellent
INSP23328475,AST71570418,OFF92493794,Follow-up,Pending,2025-10-05,2020-12-17,168501.04,OK,Good
INSP31174710,AST41698589,OFF45443995,Follow-up,Cancelled,2018-04-11,2019-08-20,172644.78,OK,Excellent
INSP08809716,AST46684323,OFF29964816,Initial,Cancelled,2021-10-01,2023-01-14,9330.95,OK,Poor
INSP93395287,AST18732289,OFF36646524,Annual,Cancelled,2021-02-19,2023-03-30,238945.71,OK,Good
INSP19348997,AST44866474,OFF30458359,Follow-up,Cancelled,2024-05-19,2025-02-12,136996.05,OK,Good
INSP94730613,AST84180981,OFF63138185,Follow-up,Closed,2023-07-13,2022-06-05,222403.6,OK,Fair
INSP19914213,AST63589991,OFF45561984,Initial,Active,2025-06-07,2024-10-13,166500.49,OK,Fair
INSP05809507,AST29270411,OFF30036468,Annual,Cancelled,2021-08-27,2018-07-19,17065.67,OK,Excellent
INSP00553378,AST56066325,OFF96896633,Annual,Closed,2023-12-09,2021-06-04,203394.43,OK,Excellent
INSP09875653,AST63018389,OFF21914001,Annual,Cancelled,2025-10-12,2019-04-13,58756.67,OK,Fair
INSP59511799,AST38318825,OFF66775581,Initial,Closed,2022-03-31,2019-12-01,39235.01,OK,Good
INSP42596337,AST95055517,OFF13041031,Follow-up,Pending,2020-03-18,2023-03-31,92111.04,OK,Fair
INSP63785975,AST76761666,OFF86192908,Follow-up,Cancelled,2023-03-25,2025-02-14,211629.1,OK,Good
INSP10998816,AST22821359,OFF49706015,Follow-up,Cancelled,2021-01-01,2018-01-16,38838.81,OK,Good
INSP59593037,AST55004970,OFF73037357,Follow-up,Pending,2020-12-13,2019-06-04,23101.75,OK,Good
INSP66125935,AST58197635,OFF59533940,Annual,Closed,2025-01-23,2020-02-20,49466.46,OK,Poor
INSP70046449,AST64309346,OFF92707704,Follow-up,Cancelled,2022-08-12,2019-05-01,56818.83,OK,Excellent
INSP65640520,AST36830307,OFF31363862,Annual,Closed,2023-08-08,2019-06-25,86686.45,OK,Poor
INSP05271631,AST76754560,OFF65977612,Annual,Pending,2019-12-17,2023-08-18,135275.76,OK,Fair
INSP92346135,AST08851401,OFF85107531,Annual,Closed,2020-02-15,2023-12-14,44464.74,OK,Excellent
INSP44362768,AST44703048,OFF96938880,Annual,Pending,2025-04-24,2023-08-09,116895.67,OK,Excellent
INSP24264351,AST00052440,OFF35146387,Annual,Active,2024-12-07,2020-10-02,127532.26,OK,Excellent
INSP37492970,AST31244170,OFF79453587,Follow-up,Active,2021-02-10,2022-10-17,62981.65,OK,Good
INSP79936724,AST87662579,OFF53873899,Initial,Active,2021-11-08,2023-11-09,103463.9,OK,Good
INSP06226225,AST27907136,OFF18438957,Follow-up,Cancelled,2023-07-25,2023-01-24,80225.87,OK,Excellent
INSP45061529,AST44867868,OFF04046189,Initial,Closed,2018-01-14,2025-09-11,150429.06,OK,Excellent
INSP97235263,AST79742152,OFF13305048,Initial,Pending,2022-06-18,2020-09-30,35189.56,OK,Poor
INSP39935926,AST52485352,OFF97759251,Follow-up,Cancelled,2023-08-24,2023-01-07,229048.62,OK,Poor
INSP66501734,AST40920912,OFF02135431,Follow-up,Cancelled,2021-07-28,2022-06-15,123420.56,OK,Poor
INSP08392122,AST87267335,OFF92597122,Initial,Active,2019-02-07,2022-06-14,135326.9,OK,Fair
INSP87372600,AST71449262,OFF39922740,Follow-up,Cancelled,2025-02-01,2020-08-07,69159.04,OK,Good
INSP27814502,AST25877043,OFF95398943,Initial,Active,2022-02-22,2020-04-24,10536.2,OK,Good
INSP25902542,AST54132101,OFF37029821,Follow-up,Active,2024-04-25,2025-10-19,60246.84,OK,Fair
INSP33118094,AST61578933,OFF09240230,Initial,Active,2022-07-22,2020-07-18,226351.06,OK,Fair
INSP51051528,AST58300679,OFF43128449,Annual,Pending,2022-04-25,2023-02-13,180165.38,OK,Poor
INSP90666891,AST33722079,OFF69809452,Initial,Closed,2021-02-18,2020-04-30,224682.71,OK,Good
INSP36842767,AST48742154,OFF91281533,Annual,Pending,2019-01-20,2023-05-12,234379.47,OK,Poor
INSP14712928,AST04450880,OFF97273178,Follow-up,Closed,2021-05-12,2020-07-26,28654.79,OK,Fair
INSP20629307,AST03753323,OFF85306146,Follow-up,Active,2022-02-06,2025-03-27,123694.19,OK,Good
INSP30274197,AST92021479,OFF24643655,Follow-up,Cancelled,2022-12-26,2022-08-10,217737.62,OK,Good
INSP72002601,AST84211779,OFF35362361,Follow-up,Cancelled,2025-06-21,2023-02-28,84940.39,OK,Good
INSP06373036,AST49651558,OFF08247998,Annual,Cancelled,2023-03-28,2021-03-29,77054.51,OK,Good
INSP85915397,AST64466868,OFF45644906,Annual,Closed,2022-05-04,2022-04-18,215402.31,OK,Poor
